slot,ip,header_ua,payload_ua,slot_boundary,header_req,payload_req,block_hash,proposer_pubkey
6288218,51.91.130.226,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-23 20:43:59.000000,2023-04-23 20:43:59.317220,2023-04-23 20:43:59.793951,0x2bb6fe9bd3708869c220091e3bbdf34fd80e91a04418eced743b5d3edc219257,0x8fbe75c02f8049ef7c31b524c88a28e24a3291ab186d613fe4d3ffec92c0e85bed947a71913570374c2bb3c323e6443d
6288221,138.68.45.87,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 20:44:35.000000,2023-04-23 20:44:35.432178,2023-04-23 20:44:35.771499,0x83275ce5df48dcb2ce716b3ad2bc69f7a6970306861a7b0d37e74571870cc6ab,0xb2126119b0d46ae536ccafd5cb0166ba7dd16550d5c55d0a634923ecf17161d1d4c6a610d941bb81e03a6880d656ec17
6288222,3.250.41.115,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 20:44:47.000000,2023-04-23 20:44:47.169049,2023-04-23 20:44:47.339318,0x072564d3164a6964d16de5bf2638e9407d2a41c4ea1276377bd900b20536c533,0xaf57d1a6cea0f8ae32e0b199bd6304e997988954f9bf661aad00de132184c9ee59bdd557b69ec9af7d848088f62ae4a7
6288229,34.249.7.41,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 20:46:11.000000,2023-04-23 20:46:11.327674,2023-04-23 20:46:11.592108,0xe75e02b43ee1f45f641259364928041c0f020a7e037e42efba8dd79d4fe30471,0xb2f97210fbfe52279050d1745b8dea7165ced8455d509b4cb41ce47201341321cd15ebcf8a6e4f3976cfbde2004dd223
6288234,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-23 20:47:11.000000,2023-04-23 20:47:11.314635,2023-04-23 20:47:11.616979,0x0887d1bdada111d29bcc2a7ad60b767e4ce06af248c206966c4f33c92f590bb9,0x837dc146f7b4b11ee36ca8e7c5e6c9dd0aa11061518d64972ada75abe1c9bffe0029511200dca54af8ab8eef3487182c
6288235,94.237.25.197,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 20:47:23.000000,2023-04-23 20:47:23.258916,2023-04-23 20:47:23.665407,0xdbbbcbc6eef96382b58527035f838a881d8bef6d165943c1fa75ba7e12485b1c,0xa2a0cccf07ee1a9fa19cb5aba598f0f28264678bf7f6768dd48f7e290bc94548c05ee7504e7aa7ada45448a98ee34172
6288237,52.191.229.43,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 20:47:47.000000,2023-04-23 20:47:47.472436,2023-04-23 20:47:47.807114,0xc96b9104ea22f7ca7975414df8371016860ba78426c7b46f6e765f9458b2181c,0x8a6aaec59fd8a462457a5c2b33bdc0095bb9ccdb2cb3d410c5e164de8d760fb5f65a45dfb32d0254ba6ba84977219fab
6288239,3.253.96.21,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 20:48:11.000000,2023-04-23 20:48:11.336515,2023-04-23 20:48:11.754870,0x743163aabf8bcb6a60e08990c9e13bda0e3b309982a7b7263fcb0b5855b39a38,0xa4e801558a86b0f9d73809bbbe10da48f66dcc32f81ffaa0e83a687fa82c5069c8a9bf3b69231fd9f1777c43bb305bdc
6288240,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 20:48:23.000000,2023-04-23 20:48:23.309379,2023-04-23 20:48:23.562087,0x24d41fd576583572b71ce7a8e999399a44caf4e323f468e9b63fb9fd1ad7209c,0x99871690c9eab0fbfa40fad0f75744b4c8cdf4d90b4be26247bbbe9654c1b4e8382b62c87c1d270d48db4dce86abe1c8
6288241,161.97.130.170,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 20:48:35.000000,2023-04-23 20:48:35.145279,2023-04-23 20:48:35.402069,0x33a7cc534311ee5e0f58e0081ce14580f5d4549a5bcbedc5ce239cce65e1967e,0xaf01266ef7053fec4a5939def8978a17478ba1838b154859989c370d001bb6e6d53ce450a5b960a9b7f375babb87bff1
6288246,20.203.252.23,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 20:49:35.000000,2023-04-23 20:49:35.122155,2023-04-23 20:49:35.506626,0x0d5776a45d39ae591bf48dcc58fb31ad63a92fc0c0c9c276b655314b1f3afed2,0xaf2e1500410da571de27c0fb18c299720a4f3849c72b288b15f5fd01d17a4e475ac45cc22c97648d0e947bcc4f33a652
6288248,94.237.98.87,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 20:49:59.000000,2023-04-23 20:49:59.226359,2023-04-23 20:49:59.590906,0x3038dbd102bb5a2230c93ac6c630f06b08da5ef1b322528a599cac236fda14d5,0xac08f0cad6db7ee7027e7268549309d481b7e38945ffc124849828d210af0b59bde3011c2c41009fb1cc5ef27a696449
6288253,52.51.27.26,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 20:50:59.000000,2023-04-23 20:50:59.174590,2023-04-23 20:50:59.410833,0x426c3a3c7168f152fbdaaf045d459f689d211ca4b5e6bcefb7fcbca41a640dac,0xae93db587380eab52342255772ac26dc0f446b311ff284df0e393adbf57794f45738859ced6478c01afe0c5d4b854093
6288254,18.134.13.196,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 20:51:11.000000,2023-04-23 20:51:11.156674,2023-04-23 20:51:11.401807,0x21f2cea42832b3816e6891d87ad71d5c88a88536621cc066be6480d17e049b37,0xb9ca4b14e92fe5f17b8b5c401a9eb4e5fffa1ce1e56dfb67c1dc0292e0afd84d3b25cde3b63100289556692867a80dac
6288257,20.78.251.137,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 20:51:47.000000,2023-04-23 20:51:47.217725,2023-04-23 20:51:47.689531,0xba6eac2297154a95063a5ef85db0f175b9be1c839b7eb3f8513b34fb79c08708,0xa665e11b7a110e976979199cdbe0c9120683ff86333eac7b250d8cafcceea5d3af098508d874fa59b2561b87e1af10f6
6288260,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-23 20:52:23.000000,2023-04-23 20:52:23.259661,2023-04-23 20:52:23.550373,0x0e829cba24a6d48bf62d1bd700efe34e437c54725348a258848a6f556b0a30b5,0xb254e52392a7baa872cd2ffcc72ccc8d392c0027ed05e565fbcad2328d4493ef999b79c46055cc627ed36e34c38008da
6288262,65.21.79.210,mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),2023-04-23 20:52:47.000000,2023-04-23 20:52:47.551741,2023-04-23 20:52:47.984321,0xa37f63c472d69577f0e144c57f0c095878d465f929a074a2f87cf88751799521,0xb6e58df9989623ba2f842a2fc279e4c81ee4e6a3b9357743bf28ecbb37d5d4b198364e547ecf2841f5fe868461be19b0
6288265,13.53.115.67,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 20:53:23.000000,2023-04-23 20:53:23.453988,2023-04-23 20:53:23.855547,0x71fbcfa28f9520c492bdd3f54592eee8b92e754b51a697f1782b61bac53d5c26,0xb11b28cadc5c381562d316ac49a73ea5d554787d8816e22576fabf5b63078f4e793785d7e0adc9016c701f3de1f212a2
6288273,176.9.51.137,Go-http-client/1.1,Go-http-client/1.1,2023-04-23 20:54:59.000000,2023-04-23 20:54:55.782832,2023-04-23 20:54:59.009937,0x70c0e8aaf02d62dbd62b23147ae1f9985e0adaa5c1ed9bdec4ac490cb38ed1ea,0xad85dfe33582be8724be8f14f0285ee3bf6374e7b8bc20085d0bef88a2f792759e579d68773165930d850ef23d738f53
6288274,52.191.229.43,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 20:55:11.000000,2023-04-23 20:55:11.394231,2023-04-23 20:55:11.696224,0xb515af254f9e966fbd09581950461661db022f3a748d4e906bbd61a3df716d69,0x97f024324fb27e68a176e59875144e0283645cc0030e416ab0e2115aecc0fd4d9c730a3e563c904300a297d97e23610c
6288277,13.231.236.190,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 20:55:47.000000,2023-04-23 20:55:47.164486,2023-04-23 20:55:47.988898,0xbda71bf7ad54a4fee78902b19a5258d057650454e88c93f4db47f15e9bb790fd,0xa53ca72e1a2e577cfde809f530d19837d67be0e88457b861b3dd1f7e227447744868a1a9c057c760d24b06f85edfe43d
6288280,65.109.24.21,mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),2023-04-23 20:56:23.000000,2023-04-23 20:56:23.568996,2023-04-23 20:56:24.217207,0x69ea96a943c63ad5c9dbbf82ee6c683845f3160017a2af889b1f5655a04a786d,0x964b2b32bec58c7c96b94c0eee5418e827a147ea2ccebbfeef402c6fda8412db500b4934065629560904ab11aeaa59c4
6288284,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 20:57:11.000000,2023-04-23 20:57:11.150124,2023-04-23 20:57:11.388853,0xf4e188f7409be2e994e6668506441c61978721fc2fb49934fd78689b0d6de87d,0x97af1056625ab88065b9d9edcf6cc14591a5f635c141e2e3f1953aac00e2db4b474adc063eca870ce7de1ccb45504a7f
6288292,13.51.48.23,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 20:58:47.000000,2023-04-23 20:58:47.333212,2023-04-23 20:58:47.577689,0x0114d64714d3f9fd0065f0aac58ec1ac7b3c4e452450949108da08b13220b32c,0x8923a1de14df2aa694cff3feb30d918cbfb372a772fb3bd23dd74d15a2954ae85e2497720ef8f9ebdaf0b3b491b5f923
6288293,185.158.17.115,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 20:58:59.000000,2023-04-23 20:58:59.436181,2023-04-23 20:59:00.091065,0xc8c68bb453e8a994e8105c704a38a00297ab8beb16733b6b5c73f0eedd21af6b,0xa795b741be1b03694bf6e8a0d85c7b629d3badd96fb8e3d83e3557dcfc60f5e802c9cf79c99273927c353785e0bf862a
6288299,159.89.142.138,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 21:00:11.000000,2023-04-23 21:00:11.640873,2023-04-23 21:00:12.261646,0x0248e4d307b4a1ee3553516d3b7a426ea208162aad00cc1f8c67ca598c38f594,0xad15e76735f7c0ea7b42e9c9040daf841338ed3704b249c6718efeac8911f22b5f383dfaa2716cf89254bafaa48061e6
6288302,74.102.197.27,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 21:00:47.000000,2023-04-23 21:00:47.349693,2023-04-23 21:00:47.629908,0x8b148fea0d59291942317126fd404543856c1f2db4106144bf19d2a2f6ed6439,0x8f8cdc48440af419c275391aca408f6f13748a35434ed2630120b3a7c840eb12da28f357895fa0ee8dba28a7920c1614
6288305,65.108.75.214,Go-http-client/1.1,Go-http-client/1.1,2023-04-23 21:01:23.000000,2023-04-23 21:01:20.694455,2023-04-23 21:01:23.033122,0x3966e9698c108652fc89fa04f0c57d55304595db99b9a6ee295e5a15608d3a14,0xa7020f2f7eb60768f496cbf560960742ae1348d8a369fb92391ea4f1280ffb61dc877fcd3e55372b25fd69f4c9756fb6
6288308,138.68.135.11,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 21:01:59.000000,2023-04-23 21:01:59.520829,2023-04-23 21:01:59.962393,0x590c65d63a809d61d4ddfabddd7ac25c5a8a05b7fb964f23484ac27c9df2e1cb,0xae2436cff7a133a6fbaa10117180fb65a530befbd8aeae708ee41aa7e65a3cdbba39d1658e3fa64544cac78ff5f9e5d0
6288309,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-23 21:02:11.000000,2023-04-23 21:02:11.263681,2023-04-23 21:02:11.583755,0x80dfb8ed92ceb938b225ce4d4d2f7b387e69092a1d6938cf5e1633ba75903f2d,0x85d10f3bf880c3a026ed1aa4ef7ad6750dea768ae892fb0a91d0a45c334d627b7f365ba574a02cff157388c68c4bf7bd
6288313,18.159.168.230,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 21:02:59.000000,2023-04-23 21:02:59.442390,2023-04-23 21:02:59.861319,0x5ceea0ba8bd296f6d6d067b450ef2e8d8924648ebabc53b29ccd7bc19838a659,0xa19864bf3235121a31d1977e95a16927de3ecca2f98edf4f878e646a4956f7c1e12712c1fa9d90fae4d41f84abdf3d38
6288314,13.50.28.216,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 21:03:11.000000,2023-04-23 21:03:11.290136,2023-04-23 21:03:11.811765,0x864d59888eabdd3f36ccee3cf2a9b5bea74302aa75ca0a3a60a17eb57350b6ba,0xa55adeeafd77af8fefcb883fe15c8d0e9a821fa524bcf754a7bc54b4af21c09444225ceb770b6df2950948ae7947f4ec
6288315,192.199.215.19,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 21:03:23.000000,2023-04-23 21:03:23.228850,2023-04-23 21:03:23.523585,0xb4879a6af8735c2424fd079cb480d5140b8fdc87a14cdfdc97d72f629ef658de,0xa2f3f25b57edc0a548dde6d203b3ba04984197fe38ae9ee51c4190239bf04b66679a820d1e0b35deb6169f6ae55ed274
6288317,13.50.28.216,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-23 21:03:47.000000,2023-04-23 21:03:47.373241,2023-04-23 21:03:47.757148,0xb010a724058f79b7f76141cb9d42c2fd1b9a8be0f3df0dff0b055e6c6294dce3,0xad92c3142c0de2b9b1ab017519c5a513b58bbe60ea311f5286949ee0447e857fb4b6b689d86017596c35adc44ad1d2cc
6288325,167.172.105.217,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 21:05:23.000000,2023-04-23 21:05:23.171960,2023-04-23 21:05:23.557706,0xa098f18ded3b11301d790c0bb725db8ff24f8ecdfaba5d917501ca6508ee8e19,0xa4c2f5aa4ed08aa23be74eb23585f48be8b2b775920342d03a7a2571a1fdcac9f2f341638c47e58fe5948e046c567d85
6288328,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 21:05:59.000000,2023-04-23 21:05:59.170720,2023-04-23 21:05:59.421594,0xdf2867c99777172964b52dad30fea2775c390ea3cd8589ba517cd88aeb3d78a1,0xa3f5b9fa3d6a3a09d59500a9012c31522c9e877cd55930652b07f23c3bffb6b8f0dc48ef3c88f374828507b5a0dff79b
6288329,52.204.254.47,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 21:06:11.000000,2023-04-23 21:06:11.306511,2023-04-23 21:06:11.660605,0x0c27145c7471532e2a9ce85ced2e07155ee70174d9f737e8c43b52d1294967a9,0xa89f38ffbb99100340182b63cee72464535ca481db7a654882ce05a9950669e5d6f6abc57314c017db73d045717c95cc
6288331,34.150.68.42,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 21:06:35.000000,2023-04-23 21:06:35.427544,2023-04-23 21:06:36.851086,0x3e4d0f42304b019a2184e4337b071b4f810f36aaf5276dbf36861004fff3a0a6,0x96efc798f5f8ae2b7585eeebd9fbac059cb73eb95d26021e8ee399ebb6afe0b7882b776cdb7b387fb3a18e8c08b87d7f
6288332,65.109.24.16,mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),2023-04-23 21:06:47.000000,2023-04-23 21:06:47.590545,2023-04-23 21:06:48.196904,0x0d7c99fab91bcac79143be07a34faa5e599bfa6ab01a932968f795ed804b5a93,0xab283dda29ed5a27ff100d29e585ee0fda1452a0c23f9eb7baf6a20f45cc4af652094359274b4a6ab3c102398e5e16fc
6288335,89.149.218.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 21:07:23.000000,2023-04-23 21:07:23.106124,2023-04-23 21:07:23.316900,0xf7217251b914f9fdf7cc1f49afc18ddbed5fcf665a24eaf2e4e754e38afa973c,0x8c5947734b1995846772a14038abbb0d1ffb8efe9062ba412fc17564d897417a1dd07f523939e8ea809d93b947e095ac
6288340,34.249.7.41,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 21:08:23.000000,2023-04-23 21:08:23.338155,2023-04-23 21:08:23.559348,0x17088a7aedd7b244fb3ff71440c7602d2c2cc87869c8044fec8ec56dc7c03a20,0xac7e6da9d9625fb250376709849a150d5a44b59691a0f2e345c49f220c39d9676e8b49462af89776f28eb6b3b8e2e3b4
6288345,3.215.184.193,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 21:09:23.000000,2023-04-23 21:09:23.183943,2023-04-23 21:09:23.389789,0x5e6cc6ad83a43bafefb98377b325e81437b3cb658497dc59b36a459ef8e5b8aa,0xa6143d45299598cfe1f8162a0733e6e4505967d52e83558609bc45603f21eb3c2d3a3d2e56a1c7043acd13873c8cbb44
6288347,146.59.71.214,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 21:09:47.000000,2023-04-23 21:09:47.228570,2023-04-23 21:09:47.916929,0x842a8b4761bb2d4dac26916378ffd906632a899206f2946ad8614a9700c9d8af,0x8185615a9970c4ac02a6d70bd26f93d7c9ed1a2ddab6b1af41f3091afb2455fb87077244260622379301d05851aba1eb
6288354,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 21:11:11.000000,2023-04-23 21:11:11.151806,2023-04-23 21:11:11.410471,0xae3f263eb87c1d04192c5e9750d74eba25d5fe3019192b9932b84caf8f16ad33,0xb90602d28dbb5cbdb13a2f803770bb78175cd319dfc929a5f779df2e764879b90ce248e56370d18fc623d65655303924
6288355,34.159.130.72,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 21:11:23.000000,2023-04-23 21:11:23.243211,2023-04-23 21:11:23.468130,0x9ee82b9b71682153a94a6f0c4c55595e5a6fc9af33c16728907dcf5abdaf1bc8,0x94853e52efbc3d1d1664d714eca45d9b25bcff4b281c2a86dfa2a2527541bf04c3f65aa6bb31fe95b15a00ce02a47221
6288361,52.18.21.3,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 21:12:35.000000,2023-04-23 21:12:35.275994,2023-04-23 21:12:35.618827,0xd4d631aaa2ef57b3ab30d464ed517c02fd55def399318047e675cb812a78d5e3,0xb028749f508e44ab6f3e9e7f53b06847aecf3bc64429a71fd8a11694c69d2e4964e8c321affce5134d556f385d0e5274
6288363,46.165.193.202,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 21:12:59.000000,2023-04-23 21:12:59.445199,2023-04-23 21:12:59.953818,0x682abbb3dda28f5bf92501037a7fc9040c2470cc3a65171abd18b2af94257d3a,0x89359ec512df60300c4cfe2af63e4fea1cbeed123c599326dce6e6eb1474a9d8719cb8c538c2690b123f9de01b0baef8
6288366,52.191.229.43,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 21:13:35.000000,2023-04-23 21:13:35.174884,2023-04-23 21:13:35.539977,0x0ad3bfc343a248a5a98959d7d6ac9945efa92eb54518b2c5ed7147bb113c2645,0xb1eee8d74e7c8d7d0acb6ec6be7e1d493c5cf8cf1c4111c0d2d4f50b0f3abca8c8e9c596d8e22092b82d1e6803596e21
6288367,192.199.215.19,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 21:13:47.000000,2023-04-23 21:13:47.194000,2023-04-23 21:13:47.432907,0x05d5f3bf633fcc2c4fff46beea339ff6d5df99b84441f6bf36318ca8555ad54c,0xb9ffdae0e6b5039437937d86a4fefdaf6cea57dd3bbd739b5ad421246841b6dd84ee7960a4cbdcf74de55a8c95161975
6288369,18.143.187.159,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 21:14:11.000000,2023-04-23 21:14:11.116186,2023-04-23 21:14:11.973172,0x8242028f48ba021fd8f33c1f215f88ed66801d0eb9c9dce3cb7e1365de1b0682,0xb34e1447ba83798e94d535d49e4ee6eab55d066a27c60b2875248df3ca620ae2a1903661bcad522f5ba3eadc0de65123
6288371,20.106.15.238,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 21:14:35.000000,2023-04-23 21:14:35.145013,2023-04-23 21:14:35.478905,0x2f21e283dee02497add4b8f594ed559ea33e7fb862c21b8d1f32251f2347f65d,0xb41bf4e4e19484dacaea7a9ab6f7d690a03907f42ccdfe6077880692e0382e48178f030c33d63d7dbc6cfe22b1ac6ee0
6288373,80.64.208.130,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 21:14:59.000000,2023-04-23 21:14:59.375147,2023-04-23 21:14:59.764435,0x76e5d49728bd909f28692d30673d8c719632654941e65d332b1e2d1e5188a62d,0xae674204a4fc4608fef1627ff567d1cf29c8f021b245a976dfcb92b4b37ddaf2f9436dafee194ac96bd8f1d231eafcb2
6288382,47.206.176.63,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 21:16:47.000000,2023-04-23 21:16:47.215374,2023-04-23 21:16:47.491853,0x202ce8ea15e3f74bf00b847868eeb8b8e3787445108e8ce1b62be873821a521a,0x8fa637a91cfce3bd77019bba3a8b273a276e5b602aeb70bf317e27475ae26f053565ef6899793ab63ad7837c04d01180
6288385,68.183.12.3,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 21:17:23.000000,2023-04-23 21:17:23.216319,2023-04-23 21:17:23.644801,0x431e21e66ad0e0e423c2c19d8453f6bffba971216dc08263b5b04f43e2ca5eb7,0xadfe056aa9df2d0d6fed2cb839daffc2b10eafb0c9fb5e94ba1c9f414b771c4dd737ab06f38231047425bc44c9da098c
6288389,13.51.48.23,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 21:18:11.000000,2023-04-23 21:18:11.361074,2023-04-23 21:18:12.157527,0x0c5bad893478eddf5057dede7d76490d72f5d1ff7205386bd981cc15f95cadc6,0xa8efa8e9e5ee8234dab18d5665fe3babefb1228c8928f1bb904a6b2d85a2bdfb54d7ed7ce8873f59ddb1cf2739245243
6288396,13.50.28.216,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-23 21:19:35.000000,2023-04-23 21:19:35.289241,2023-04-23 21:19:35.662011,0x55018d0cc3e61aac2f5e0df111bd9414603e30a0056f3e568b1fc8e08ec0a4c6,0x814d578bd395b001be874ec8e1482b1a74c8f776ca963f7c2e3c4cae9a27924bdead9c4549815e15618ca611dae99ed4
6288397,185.158.17.115,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 21:19:47.000000,2023-04-23 21:19:47.473298,2023-04-23 21:19:48.108923,0x1a9760fb8345ca8e5aaf184f9d7676ae3c0a28f95247453b63ec2a2253b7409f,0xb3fcd56ac55ab9023130c0150d31e548552bd960e2bc4251cea11523db320898d38c05e03765e7a95ade9740c0415ebd
6288398,3.112.109.33,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 21:19:59.000000,2023-04-23 21:19:59.269568,2023-04-23 21:20:00.423460,0x77fdcae450e9478980a20f475716d483defcba2dc9b85084a120b463d764d446,0x9833ede118ef29eaedd534b59a2a43bef030e4a5a5c1fb76babfade396ef8db4a2877a75c7f375ef5d0c0885949de30a
