optimistic_submission|decode_duration|prechecks_duration|simulation_duration|redis_update_duration|total_duration|slot|block_hash
f|14118|5418|185936|45369|250843|6004832|0xa5999a54d9ca5c26d3edf928ad444f49c2f5d9345527f4cd6a28ebc01926c1f5
f|86454|1536|119263|5497|212752|6005983|0x5155d69a07762bf5e9353338eefa71377dde36c73d23de693009942813f42018
f|86939|147574|270083|11313|515910|6005445|0x06bf9bf597bebcf09fdd1a3a04cf7719ce2a24c873f4e24ae8ff58563df973b5
f|15026|1620|488465|7419|512532|6005577|0xd2ad856246acea2a07558f0c0d3de27b33ec4bf4553df7967ecf95429fda401f
f|9347|47710|149325|5630|212014|6006072|0x45732932fab28f34c51c352c06058fbf68c0641f9e17173295e342648d52336d
f|181437|104407|182177|9020|477042|6004816|0xebb0ba63ebd601eff83e35da3a5d9fddfad5cb2b005cc8b8dc6f1f419ad9520c
f|14500|1817|131734|7855|155907|6005604|0x6376cbdd95cedbb52e5d0d6e136114d45b0b6165a1844e0d602c04413fc6d3fa
f|12645|7660|74012|5117|99435|6004861|0x67764f73d58e928257071107fba81d13a6d1efaa1c682fcc741db7f49e11c519
f|90881|1548|153333|5697|251461|6004877|0x2e24d5068e117b15051801a9e41c7907b01c87c4bc13f5b0c86cd428732e3ab2
f|8390|1619|134244|6217|150472|6004986|0x5fa33906ebfdbbfd2ec5a787407b2e1d3ea3f672628323ba78535c0541381fec
f|7646|1751|113893|6340|129632|6004946|0x059af4196f5767507863388447e9c1d02eaaa8238d405587b85a4380016b22a7
f|11057|1940|113838|5508|132345|6005146|0x688b364d00b92aa12639ead3a186273fd065f9b49c42086cc416949047ceb0a7
f|83666|1415|81249|7563|173894|6004990|0x3ebbc4cb9e826084365d7299ae15740306e65008dcebe60e5b581e31f2a1af0c
f|34548|2170|100465|8574|145759|6005159|0x119ae52a06b25eaab7027883e859cb3cc94ab17138cdfadc0239a6d5377d6a22
f|120179|1618|439868|14452|576119|6004949|0xde8673356cb19f5e3045c7b3feed494a92c5b56ed7383a7a6268ad8e40a2dd4d
f|100079|1420|166610|9123|277235|6005003|0x8c0c574f61368b460fd0f23844823848aaacf64d65b1b80a9ba4e7c08c963e55
f|21108|3470|162241|44448|231268|6005216|0x3eba5f031a1a1956bc6f536af298d64ac05a699d7251f90afdc0ca5446e6affc
f|100284|84132|142975|6608|334001|6005086|0xd58a9aac3423c1516c0b0b5c4978d8acc42e668186e303e1ed2f3d3007b725be
f|21559|1381|204222|67205|294369|6005248|0xab634e2c0caed69bbef9899d6115b48225085d5fe92a2fc196abf305d8c302e4
f|9461|1387|139822|17237|167909|6005014|0x210904868a3b5944d310d9e0fa66b972200d2a94fdd260bcfb62bdd5a9e4458e
f|8978|4180|616023|28144|657327|6005105|0x6c6fe49796b8fb162854d44026b0c888f14507bbbe8273c60c20ca01ca62fe32
f|8832|2139|73139|6273|90385|6005059|0xe59f5b90a35aa99d2e775fb8787376ec56e0b135b5ff52b38b36e9caaf9649db
f|97908|1417|176807|5883|282017|6005277|0xe8fdc78531963b3e1f14d6182ae31bdd8e05b6d84e486cad322a740f102808d9
f|124946|1226|121809|5007|252990|6005325|0xee2f71eb9d17d4a9fda49e6200298a8d4b039f2d7e5111163ee6b7e6fa19af5c
f|124377|4945|160478|7443|297244|6005149|0x65c27411fe2c103e9e311c2baecb8c31fdb9873b6919ee18e3d10f0f11bc6715
f|138232|3143|139220|0|0|6005325|0xee2f71eb9d17d4a9fda49e6200298a8d4b039f2d7e5111163ee6b7e6fa19af5c
f|7553|1678|198745|4645|212621|6005363|0x34807a659d1c88849edcb8e252c72f012dcd524a1b3fb5738a59cd9445e3e41a
f|18918|5355|178990|7578|210842|6005332|0xa82336c9d8b78ece53d83c5134718072aac2575edcdd57e21c671c875e89dda6
f|106716|1936|89370|6166|204191|6005285|0x6aadc732488451b587c849cbac1562a6c155ff86935a90c6607df2b7b53d4c41
f|11828|1559|136663|6886|156937|6005498|0x4824ffec1c27cfa5acf357cea4830e7b7f7560010750946a37bacea2dd2834cf
f|18112|1931|170365|52217|242626|6005440|0x33f925887e897f038c0906d9f3327fc71ae94f8da076a0096942903b0a54d36f
f|9838|1671|73016|9548|94074|6005548|0x47758b2536b4bbe7c634a4fa16f6608a8bca21662a7ebdcb3603972b7811c0d7
f|83265|1348|196316|5930|286860|6005463|0x2dc55fa1cad8421f08b154f4e938b11c624c1e90d164ab043bd2dd9a78fded23
f|17725|1588|145021|7123|171458|6005637|0x9d880d817c503a1e4d67b79dc03982446279961504bf48d583d2e9ab61997c2a
f|113082|1820|168423|6361|289688|6005365|0x8bb6fd019d674cc74b27edd66bc553d8883dd658ef1abbb8201c4490a46ee372
f|155706|2657|179437|11509|349311|6005371|0xf6d37bf93b8d0fe0c0b1cee27d0ba0a56cb4c204827f92a4b9235926e44309d4
f|105401|1941|123047|6288|236678|6006010|0x8b6b696071a23af23194535543502fd22038c5ece49503a5785c2747d4f31ed1
f|8751|1266|225780|7960|243758|6005451|0x56f33abdedf9d03170d13db59d58fbfd9b7952829f451d82986ca81e515136a2
f|18108|2694|171922|9803|202528|6005669|0xf5101aaa6b284958cb9cd76c49c051448a4afc9ea7558752059d3d6c9eaeb4b6
f|96571|2459|92648|8116|199796|6006013|0x5d8469b18386a431f8213c90ddd459d98614b61bf2cb755939b85b4ab34ce890
f|138718|3195|143153|12988|298056|6005712|0x98dcae50255c285b38484a73946bd0343bd38ae1fe7c7282260b242120d84c3b
f|9911|1393|191747|6717|209770|6005455|0x8e99680de78557e61347336524438a3a389b3edd669ae8053ee6b8e2fbecbd29
f|90877|1724|136322|5498|234423|6006015|0x18e75a528427ff7f652d960b41ae1513d2350f0c00e70b9958245e103f41ed7d
f|11740|1610|127741|5546|146638|6005508|0xb9b4466948355f6cbfaa11dfb615e6bd191b2df8efa564972dd65858c56c235e
f|103941|1565|129642|7391|242540|6005714|0xd7b3217eee0f2547c75b37ab86da31e1da4c0d9d76095126f3ff43d4ceec5fa9
f|90099|1548|84677|4804|181130|6006018|0xc54a5108efd569aea6936f7d4fb4ce438ce0be9ba0943c4cb5f2fa42f22e9448
f|10324|1647|118113|4805|134890|6005737|0xd8d12a3b9837335981c97ad60db5f95a26ac861597cdf0c0f4c7ac9dd0b2a885
f|110273|1998|155073|12089|279436|6005545|0xae5f05b4e3cefff00b80d8d340d6a71bff218c3efc0308db99c26f120116fedf
f|143234|2057|138842|7216|291351|6006019|0xe4307bf9a731e27e5839562cac88bd776bbe8518a0b89b7f3feed0563efff90c
f|31934|1467|137651|8306|179360|6005550|0xb42c5e642fc563f63424c645d447844c137a05af3a5a17c555c5a8b996c0076c
f|8468|1517|104200|5921|120108|6006032|0x1ecb96fa91e5bf79bf3c8b8df6c9e5eacafb8a9fe79082556e16b8b9d8abfd37
f|13114|1605|200086|5899|220706|6005589|0x220464a4a85d84aab0da4a13266a1428a744bea7f872ec0b5e444ad27fbc2160
f|12557|1262|126606|4589|145015|6005103|0xa8c3b384c4b725807e196fe341c657d4b8e605788f200d9d9d8fb5ab40f51753
f|152969|2460|161513|8284|325228|6005190|0x508c64bbe6a5918a9d395b7d3d7ae2aeda64680d44ebc2c80c17b218defc67cc
f|8603|1787|134120|4953|149465|6005322|0x55d979eb4826571d1b54a63dcd233172842d9a19e20343609448c58042139e50
f|9293|2239|142888|8079|162501|6005206|0xc25998af2ebf159f9402e6a90e2892572c68905ca89d1de306f9e34606c84d9b
f|310885|2252|140893|455270|909301|6005654|0x21bf0968e07fd441053ec67fb7c31523b899bb9d5b61c77acbe1c478d2dd144b
f|336286|1843|159236|418570|915937|6005654|0x21bf0968e07fd441053ec67fb7c31523b899bb9d5b61c77acbe1c478d2dd144b
f|10689|2329|149441|4502|166962|6005322|0x55d979eb4826571d1b54a63dcd233172842d9a19e20343609448c58042139e50
f|19244|8383|139721|50427|217777|6005696|0xda1cc4faea193ecf6d80c91ea05b1a9dede2b35cd2a1690e49567f78f3fb2c51
f|11220|32548|134266|5384|183419|6005518|0x2a184e8f49e34221125b3bdfb856ceb1e77837cdc6af6148ff854efb8dd9e544
f|238588|12054|192459|7664|450767|6005207|0x6cfc30d554ba02dcc87fb303760cd596674db4bd8072940d2668a9e1c65096a8
f|141978|1346|276540|10255|430120|6005791|0xd40170dc15141c294a304287ad6d4f33bb0d7f094490c5d5c7b1635c7f87d624
f|23881|2336|190117|24605|240940|6005793|0xaafc9e79154acf01f66bf835a3c4120196d14eb0640dfb833e83c2d09df8a79e
f|202810|1568|173068|6419|383866|6005209|0x579e6a4aab12cceac28f6e1696033f0a6af623c09329937cc74cd65000badd72
f|9443|1814|134820|6214|152293|6005706|0xd15560a2bf3249d163072b7d91c451f9b252edbe886e2226abf24164b291d45d
f|8351|1540|165217|6605|181715|6005972|0x7aae5885caa84a72421af8a8fd4ff36e5458b32ec7477a377d9f48562d5caa16
f|11675|3952|215061|4818|235508|6005711|0xa5a5903646796d023ac8ffeefa3d126bc45f9887d078da793fe8566e8ecdbdd5
f|137474|1366|132270|14173|285283|6005222|0x26fbcdd49e198fedb07678237f84d564b16c1ff6c30ba9897598a873dc90b9bd
f|143408|1582|149284|6170|300445|6005531|0xa78f636cc56c8fc6c426f916cdc8c9100b11a17d6651a5f14b5dbd1f0e4b8589
f|103733|1298|102934|5150|213116|6005296|0x6034bd87f08b912af14b1888bf87c8a3ce3e09a206eff7d0bb43e177eddd4e55
f|9385|1717|253220|5270|269595|6006011|0x1081fdc7736bfed1c27a4a97dc0f6270163afe4cbf560f9a7a6bd4cd832ae882
f|138208|1932|119268|24398|283807|6005531|0xa78f636cc56c8fc6c426f916cdc8c9100b11a17d6651a5f14b5dbd1f0e4b8589
f|106039|3040|235947|9918|354946|6005540|0x881f5aec5ca5c9a9f7c1f3eb7670c81927b9026b7c51b5ea961fe31bb5085c4e
f|8913|1901|122555|5578|138948|6006066|0xebebdde1d2c7c297166f57ebf66282b17f752f608966f14958360926cc903107
f|149122|1642|280111|8431|439308|6005302|0x45603735872870e8c38cdf9fb317135f3a6621a237e4c9af56f431b57b9ee8d6
f|91778|3292|130006|61408|286485|6005632|0xcf1b038411786f141921969c590d1658b21aeadf0fec5d785dea70fc2dbb3570
f|131089|3273|104869|33495|272728|6005568|0x9a15f97a4cddde370598717ba6fdd6c19939c63d2d55154707e3fd680f894c82
f|21457|1552|188404|25434|236848|6005961|0x255a6b6ad3547bb86383ac5de477df519312c3427176c85d01ff6b7b77130d46
f|11862|6532|134338|8774|161507|6005324|0x6bb8647795e8a04aa77b54f543442282b6fad5f4a5fa92645539077b87050d80
f|18229|3903|102077|59277|183487|6006050|0xbeb52d5287286e0e293bd56a2084f9a00ddf7f013ed66a36a68a2d18c48b68fc
f|8353|2025|143663|4805|158848|6005364|0xc1f292d0e7c6f6354b51b635ab97a1c0c0ddeb89a0f7ef92e004de9295c76206
f|16288|3198|176980|75138|271606|6005600|0xc957133b81f64ff68da9f324b712aefd557f937898d09fb21f6356271c853cda
f|26058|2833|129700|10999|169592|6006051|0x1002e6332f19194d5528bc9aecb0fed0f82ac3a83437fa57633fcf4f944dcc3a
f|7758|1698|84100|7312|100869|6005916|0x96ad5946cfcc8a2a41b3f3b9a43b25fac4ab4bbcc6d54e88d6723d4a763b6e3d
f|14702|1698|146845|5371|168619|6005416|0x9ec9f52a308e2c82e55f6abd1a36a2682e45186b875869af69540099fbf9fda4
f|32386|1794|170368|13264|217813|6006051|0x1002e6332f19194d5528bc9aecb0fed0f82ac3a83437fa57633fcf4f944dcc3a
f|8322|2588|88238|5301|104450|6006052|0x2df471e158bf33049058e0868add106ce57c71d035b7f14794853f3806a7d4a1
f|141912|1913|125128|8121|277076|6005428|0x238dd84188a6f74167868f5e13e6ba2779a273d892cb23bf7b100e8205ab741b
f|15001|4955|136165|328586|484709|6005920|0x8f3eb11e36087c2e1caecc0eddff25f0c293ef90ec9f9542b8688dc094c9f296
f|101404|3859|108075|6774|220114|6006484|0x4941867e9011dddf7cf1b953a5a77cfc3663f060642f2039ab2429b9232e84d4
f|30165|136362|178123|6400|351052|6006100|0x88c7bdda07b0f90deece1d727372c875c2ec5d81f4b278e81cd6ed853e52b659
f|113762|1561|173106|6209|294640|6005464|0x1f948e479c10f18c2b54a7e1b46cc8888cac8cd978ef59b6d6f7113ce1a2d4d4
f|105271|3907|175989|12992|298160|6006491|0xcf3d87e24bc0aa4b0809d4b106674c82c2b56d10e4ef0d2a781373f4d42f2f66
f|12435|1394|155186|5566|174582|6005501|0x6cf4496b22a509f221259bb6dcd106738ac540c56fc4398e31904911c1eb704a
f|113193|1259|139818|6673|260945|6006211|0x81ac1d1d743903785f833c4c92bb4e81c1e664bcb9070f9aedb63fe5810ecb26
f|57503|8701|139618|51814|257638|6006498|0x2ecbe41feb2d8369132758a739f7ca92d0060f9ebf7bbfc3eb5c7af4d67cbce5
f|10696|1816|121442|4986|138942|6006332|0x92560917f3f4e27e291dc7ff3f9f66bf06c970a0980c7c6fd21f29e9938ba37b
f|128132|1851|322108|7658|459752|6005511|0xd78d440dd0ca11c8448b8fa76dbe8e1ded2eeb1d46212756410a4555c340a3ce
f|165564|48265|233042|12887|459759|6006573|0x167fecaa094fd38a9e47af1cb20779ceb08edc300dedb15685c1ab8dea66eb5f
f|27928|14467|584931|19648|646975|6005699|0x2bd1c3020b76376f752f0f917a6b2560c72edbba8f28ee1399dc431e364f75b8
f|12036|3128|128497|11061|154723|6006410|0x0770536dab3f942353a3067473790399784ab9cdcd5ac2c0ef510959f3b43123
f|32886|1476|158136|9965|202465|6006411|0xe10e55bd6182845ea63a3b6df3cc609a6a59ab74ebec56906603650a2559600d
f|292868|1923|108793|7647|411232|6006239|0x297ad53a564c33f489b938375ff158a97c98f4b581426cbb0a81b658cd2760bd
f|27743|2517|173695|57897|261854|6006720|0x39a036f59aac56759eaf387d19fa0936dc523a6cef0991b15817f48fd0a12cf2
f|19487|4208|175131|45066|243895|6006720|0x39a036f59aac56759eaf387d19fa0936dc523a6cef0991b15817f48fd0a12cf2
f|25620|3573|110696|57436|197327|6005730|0x6551e2ea07a251662b95e421ddfe17d0c7f6f5e441e0559498057f099a0aea5b
f|91867|1376|126748|5037|225029|6006340|0x3d4386b53ec5a757347fa7ff89b8b65c2d2f09ec205181f213601e757fd16b91
f|23962|2810|172483|10250|209507|6006446|0xbbb3c76276031dafcdbce01a52fa5a15151359ae55b88b5915517fc8a147d06f
f|9054|1808|154333|14173|179370|6005804|0xfb975ff23bf07a391d6812219b33a8e8e4f9b890ae961ceafbefb412f6a224bb
f|87294|1676|145271|6127|240369|6006390|0x1656a79850983b0c0aa17df0aac666c0a8ef9a8359f8291b4b5076cf25a04bd0
f|90789|2288|104083|7022|204184|6005818|0x7dad469af99627b18c2f279db3c9987a8c9efa894c151bdc86f065508539c8ba
f|88061|1986|122633|5587|218269|6005815|0xcc3329b8265ba86800bc0f6e558c7a0d1ca9f19801b83e3636ff04ca253afc4d
f|95149|2006|87331|5608|190095|6006500|0xcd184c081c737e8ef0e42cee0a230b406583315780055b2f23d6ecd15b40d738
f|95853|1895|119454|5780|222984|6005919|0x65747b5a48756cc37ff62e4dfab4fa226d4c2d8b02edeb9daef8fdb2b040075a
f|8454|1634|121957|5364|137411|6006058|0x154bcab61e7e5647ea2809f8488b7f093f6d7e19f86b577f0b9dedd66ac899fe
f|110803|1859|150138|5622|268424|6006531|0x47d9627f982d9884c0e5a97fe0e8229218ef754a626b520c5f6968e80a2a3a79
f|104460|1497|179696|6999|292653|6006095|0x13c1d7d01080445290de01f009e9cab24a79770aff104bebe9fdeee86a4f0696
f|135513|1508|206211|10595|353828|6006179|0xd811296e08fc53ea80230dea1517026b3b40af4008cb9f58d1aa1f10688890d0
f|12301|1912|112677|7412|134303|6006210|0xf565ca8ac96263ead975bc40ec516baed2ca6f8fc367bed26e1798dc9e468c95
f|11167|1645|106867|9164|128844|6006216|0x08d971d5b8c0bc470252f4925a46884f7561d5d75467a5f8be8ecf38014e1a5a
f|29519|1316|117453|8116|156405|6005819|0x1f633db96581975141d0afa4e6a9e5c9914dbed5230a6e8c8733d548bbe8dd51
f|20027|8455|234148|237697|500328|6005849|0x9051e7502beaffe82cbd354e6bd1b31a0196c9b55294de5d025dcf3e2a3717f9
f|17000|3257|135089|34115|189462|6005858|0xb24be9ea2a98250cd083a02e9fba911ba7d9f161e97334d2e355eb4ce80bc9df
f|103002|1325|146640|275672|526640|6005904|0x4fc72cee98088e261a89a10b977ec56082a5a0f76139e94bffa6abf03b68c7ee
f|49443|1869|123046|322190|496549|6005905|0xfe7f479643252045b6f8b148cab4dfd3278dbdbe7fac8c72fd2e3aea4dddafa1
f|86806|1404|109290|4411|201913|6006068|0x8c0d60fe75bd2c2ce6964b294948ae769d747e2c272424e8e878a6581b617d9e
f|108448|1439|162361|6476|278726|6005924|0x4df90976ff95c16ffb11f270bc02755d976eb5e73916fee7c2a4e2a04c3889bf
f|9838|1262|116189|4857|132147|6006229|0xd335f83086c0e6d77dbfec7e77ce3e5b8e3f68d8cf23ad3e0e9b673bca80c0f8
f|96854|1260|132721|6050|236886|6006076|0xc634dab1a51271d206fcd934144d86f86ce62edbb24b1783358572484102a4fc
f|7832|1396|100297|5561|115088|6006147|0x9c5ae01ee7b705247c6afb86c654b40d0d3100331a992d352d95888bf9e7c767
f|114946|8722|144443|25835|293948|6005981|0xbcdc1a4476f7ac4434dc9c4ce5ec2eee28e4920958b8df5f8d060ae889c27ace
f|106098|1811|150486|7455|265852|6006083|0x5f0c92c6ddc3cd6e7c84b599eb70e5b97ef120c6e364816d20ba4feaac131e87
f|14578|1782|127574|5515|149451|6005987|0xd50aade5e2701458aa29d959b51dab970ca009feaf923c13884e8f8d84348cd8
f|8673|2807|107309|5610|124401|6005987|0xd50aade5e2701458aa29d959b51dab970ca009feaf923c13884e8f8d84348cd8
f|11931|1264|189523|6468|209188|6006148|0x1cd2aaf48cc3096e9c403f8ab11e6124fe7b5db133ffc1033377c90ffa6e8674
f|61008|13776|204371|41207|320363|6006092|0x7afba7ecb679821a4f03e172eef4e4d979b80efa03d39366208aef0157e22441
f|30309|2148|179236|15067|226761|6006129|0x1b20f064d50b85e2055402e746552c59db9f45a0ebb9ae31aa1b53573cb3a1ec
f|12731|1996|154343|5177|174247|6006419|0x9aff9594e36e8dc66852c8db7ca213ce82f2a5f33a42bb53a89edb1daba18b57
f|2064|1388|107062|4641|115156|6005998|0xfa5330f591dfd74f6e3b6da3785d1d68506981f61f3b58e38fcdb90242c63084
f|130358|1547|144749|9497|286153|6006134|0x0ceeb92fcfd81e30c43d8f16349e83d721a67075bfc5d44288a5c22c773a3e41
f|8454|1868|126353|6892|143569|6005999|0x831aad8bbabf04189dd0f95fc967ec2518412acf0af693db4fcb1a48dd05e457
f|27286|1883|136618|17409|183197|6006422|0xbf1e0627e162ecebdf955e4c6ec07fbf844060587dd6cd3570e5839b22bdcda6
f|28456|3826|167738|5222|205244|6006140|0x516f10d91fa89b952a601efd80232ba17beada83c59019823fe11040f1360625
f|105521|1579|109475|4710|221287|6006557|0x2a85d128f2a3603786aac16225b3864da733d67356a2647cff48fad5ffe50c30
f|11145|1715|70789|4740|88391|6006005|0x00c5f333476d4872a8e5ace204cf9c9b14c072c21bf04062d19b74fe4026a220
f|17906|1413|94421|0|0|6006005|0x00c5f333476d4872a8e5ace204cf9c9b14c072c21bf04062d19b74fe4026a220
f|10034|1342|116433|5289|133100|6006152|0x366324cfe40cc39b40054ff4460928b3689cbfe713fc5860725e033ff1df1873
f|23998|1981|131029|6243|163253|6006027|0xdeb80f56ec13dab8467d598d51206d6e04b8c9a8e96cd73592c231bfb7509323
f|9412|1593|98952|6102|116061|6007026|0x50e455bfe87a9c620743577dd5348e4ddf42d4663a04116b13d43a7e0e08623a
f|95983|2028|159892|5114|263017|6006155|0x390c6aef5ad7331d26c77901728df6fd5ba00a77a61dcd03734c08a7b68d06c1
f|166565|2464|86928|5515|261474|6007028|0x9b44ae72a4f0174304f60b79c583470980906b102d19790ceb19bcc9ba94bc63
f|10579|1465|58084|4133|74263|6007033|0xaada20367cd7158c518d2d2aef8720fefa05e38f4a1f50b12bcab798ef48acd7
f|14526|3510|96251|4534|118823|6007033|0xaada20367cd7158c518d2d2aef8720fefa05e38f4a1f50b12bcab798ef48acd7
f|135360|1306|232646|22874|392187|6006054|0x71329d17237573f575451ee05ef7c3fa0863b9d2d3a2cadb2842bcdadaaa485b
f|100699|3323|108927|5975|218926|6006164|0x70281c02b7235da216fdb504264c5cad973efe9a7cbdb7285d33bf3a29b002fe
f|126041|2729|145273|4615|278659|6006155|0x390c6aef5ad7331d26c77901728df6fd5ba00a77a61dcd03734c08a7b68d06c1
f|94756|1551|107858|4997|209163|6006157|0x1767fddc13de32a89033f4a3095da1d263cbdd20ed1b948d4153e14ccda94aa6
f|9172|1273|89663|5342|105451|6006169|0xb9414ac6284183f6ed27bd5d5f9571a1d83515b4d63b90088aacfc217168ca2d
f|13850|1819|163064|4626|183361|6007039|0xb5fbddac68c88209d22be17cd1ebad55c106fa56396f5a37d377de7738ef1433
f|12639|1285|149953|5262|169140|6006158|0x9f6aca233bbd6646f3f8e20cf8404a7ac41631615a48bde50bf84bc3850f4977
f|9687|6339|97569|13326|126923|6006165|0x3f0a4eacb0283d4cc6c2eed82454b060efbe0775f8e3abd204d9e3389a79eb39
f|15020|1806|130969|4979|152776|6006425|0xb389aeb11f1257f23715255f9764112fe29528dd1d8e2cc78cdc0bb2b3c50a80
f|93819|1788|129989|6197|231795|6006162|0xf86c11933cfd0431ed905da8b3b47ed375fb99194afe3c15ce34802fd1683149
f|9562|1368|105172|4757|120861|6006510|0xfa5e0a472e87834fe0e48d76d2cc6ad31794dfb4b98221b5d50648545042d22b
f|19326|6067|130786|63672|219852|6006208|0xab753e88ed19a4cb19b8f9b552625c634c950b0a8c81500182bd9448b9dddddd
f|12328|2087|207220|5407|227044|6006185|0x1ffeb45739c0dcf70c6258a2ac5346d03919f455fb66348a71f0e3e8ab92b486
f|16430|1512|156607|224675|399225|6006194|0x412f845cd7dd40f946118399695a3477feb99e386aa7dd7f420d36eb589fac07
f|117608|3436|139206|14391|274642|6006224|0xb52c34243136bde281b7bf79fbca110e03d77218ab850a1f149b0107a89b90dd
f|8577|2352|134305|4715|149950|6006347|0x20ee55a0255a0cbd069a41cdb42d818c7d645a698008522566303955b498a368
f|8282|2130|98748|4951|114113|6006790|0xce2373e87d18125463ea26deeda388005813b0c7e95964ad628f35178b1c5570
f|7806|1646|76348|5000|90802|6006859|0xb3e56d158b99ec2f0b27f243e03bc05dd7e4eaf61ed07c2f27f3fe8208aa07b8
f|163008|3169|118296|11880|296354|6006243|0x2eb73554a8e35a3d17a8b25bacab9f957175e5cda627214b06e6919e5355adaa
f|83250|1313|126258|7304|218127|6007107|0x85d187cbbcf495464e0c8f30e161439183f6323b62f75a1796d677f486779449
f|56090|3137|169352|13952|242534|6006355|0xda48ddaed657d6ef071564bc46f0967bbec257d571d6e9ad43588081c2c54b3b
f|10509|1712|90346|6418|108987|6006244|0x459336b0ed2f8871715286d3ec688ded75fbdce3f2687e57d1d25d9fb46fc393
f|19269|1775|217598|10972|249616|6006364|0x4b86c8d8bdc02295a3bc83d4139bdf0666d18ab137c6969608c227c9cdd58840
f|110101|1664|162068|7799|281635|6006392|0x7a37c59736e29f639e19b3dd9d78737d061f867119d2e1f8c5939c68426d5aa5
f|103233|4449|125174|6606|239463|6006246|0x870aa9ba307f756534b43f41a868a364d220f2bf64d71a5a3cd810006381a0f6
f|86011|1347|125708|4822|217890|6006366|0xebd7520afbe1c7e0265f7daf54a71d055f85677601692bc30411490fb12c3c8a
f|91271|1560|94295|4744|191872|6006248|0x39c7d56a1f55d9a4be4fb26114a5f71d30bf92e2f81ab269067e8d4deef97f1f
f|94339|1621|102126|7935|206023|6006660|0x2643840b41c7b481b637ad0fd479f520e6b5b46e01a4240b241a815b35d7cf64
f|9101|3009|103135|22304|137550|6006370|0xeb217b06b76181ee1b99019fcf8f7fc382dc4e5ea71d084e2bc52591a6f11fbf
f|6595|1592|96887|4124|109200|6006661|0xcfd906bd918b8240845f1f4b0af87ab4c247de94b2b4496e243043a2c6720c29
f|12930|4157|75989|5232|98310|6006280|0x51c0c5094d5d9ca62aed7b996ed0673b8ad0afa461ee3d782d88bddcf1545f8c
f|96637|1239|125191|6004|229073|6006429|0xa96254e604abcbb8a142c5a285a2ba0be96b90a81923ad88e5e2f018f989c49c
f|89354|1446|98995|5868|195664|6006681|0x421c8f4efabba9dfbf6da27e475fb76d596da6b687853a005ad15d0cf99547e3
f|118938|1577|219908|7197|347622|6006286|0xe0e131e324935c973c65d4694aadf0136e40dced9a8ac86f572b96f092d8ba7b
f|5585|1411|113376|5116|125489|6006667|0xf7cf62f00a0f39dc1c23ae94acd5b4d05286c60a2356c7f94edc78c9f22a0735
f|96833|1396|72360|6380|176972|6006683|0x18700e4e0273a64f5e6c30bcc5a2de8da3ba052aa00ca5765da4bc4f686e396c
f|8830|1809|105975|4829|121445|6006745|0x1cba8c09495b825409e6e15979f97819616734ed8b4d0462e189cc3592a943da
f|95335|1489|123599|6669|227094|6006431|0x94589260829a18b3b457b9fd0e006e2a49465a5c5b8bef97ef80f8718741c848
f|114920|1388|151518|12132|279960|6006698|0x33ee830b283b7c06915152a0580472934a394639978f4711b9e48a77c7a87117
f|8043|1766|147966|13139|170916|6006665|0x17412301ce9dad29e389f3ffa2a69f45b76bec7a076c0ecbb15199d4a9d7e1e2
f|16935|1974|141280|5564|165754|6006957|0xfd2e585a3af07a179346d2ac3056dd35f125bf14eb9a7d21c93e18ce9b2599fd
f|9799|1679|124628|4773|140881|6006247|0x2e3424a96b9904c3ea27bd32e96c46ffbdd546bdabda3162ef86e41bff222cf0
f|13139|1542|156968|6368|178019|6006957|0xfd2e585a3af07a179346d2ac3056dd35f125bf14eb9a7d21c93e18ce9b2599fd
f|110183|1638|176060|7517|295399|6006672|0xca458e9dfe4938588c609ae53a978da199d44e26a6241f83af33566149e95b40
f|26263|1531|201978|12648|242422|6006250|0xf4e094b6f3f50d647a05e3aa62c7df61b9cbc96a52982c4392d823effc982eff
f|264908|3735|194724|9788|473156|6006972|0x30be785b74f3aa89fd6ff75b6601e458d67c17347162834d4a04a78643cec6e7
f|64715|1763|143847|12841|223166|6006250|0xf4e094b6f3f50d647a05e3aa62c7df61b9cbc96a52982c4392d823effc982eff
f|85046|1411|174597|5142|266197|6006757|0x32d85f92a516240266680f5b7a33116efe063a93377ac1d47ffd7a6e10772200
f|7659|1777|106172|10000|125609|6006251|0x605d0513be5d7d2584c82178d2ffe68d517072e5f57a08eb5dbf6638b2f662b1
f|174001|11710|243305|275602|704620|6006973|0x55838d86819bf550fd6631bf8e22be061646e9a8feed02fabce55b9f7e581335
f|9126|1490|74882|4185|89684|6006258|0x3c8eb38ff19af7ada8a0b8365d65ca810c76b913b618b2877377eeddae690a3a
f|5332|1695|127636|4562|139227|6006252|0x8140234bc57e1efa329113301fb7760f15d5f27ee6e155a23ce990c12c96a8ed
f|89080|1707|241609|7771|340168|6006869|0x920d4a0f6adf3ebee39a54821307a72082c3025455739862feb7836183e1ffa7
