substring|decode_duration|pg_column_size
0xb67a51|103013|129758
0xaa1488|92039|129954
0xaa1488|92249|130522
0xaa1488|91618|130664
0xb67a51|138711|154655
0xacea6a|119400|128271
0xaa1488|109095|156493
0xaa1488|93726|157196
0xaa1488|97561|314011
0xb67a51|93250|313824
0xaa1488|101306|314762
0xacea6a|152152|322801
0xaa1488|98533|316307
0xaa1488|97163|317510
0xacea6a|146573|326106
0xaa1488|94548|155654
0xacea6a|120586|155198
0xaa1488|95863|157671
0xb67a51|94394|157610
0xaa1488|95920|158199
0xacea6a|117609|157909
0xb67a51|92645|158000
0xaa1488|95778|158582
0xacea6a|207|3922
0xb67a51|35283|6675
0xb67a51|23187|6957
0xacea6a|21424|6914
0xb67a51|10200|9899
0xacea6a|4196|10043
0xb67a51|8986|12037
0xacea6a|26121|12690
0xb67a51|9330|13047
0xb67a51|10115|19770
0xacea6a|4693|19463
0xb67a51|53694|20044
0xacea6a|106909|83795
0xb67a51|81413|84565
0xb67a51|85337|81149
0xacea6a|107752|85239
0xb67a51|83076|82952
0xacea6a|109560|83265
0xb67a51|91970|84196
0xb67a51|83123|85941
0xacea6a|107807|85893
0xb67a51|97300|80851
0xacea6a|113699|81540
0xb67a51|150104|82083
0xacea6a|211900|82240
0xb67a51|89449|82476
0xb67a51|89595|82638
0xaa1488|85145|82971
0xacea6a|117040|82753
0xaa1488|85953|83242
0xb67a51|88680|83005
0xaa1488|84101|83564
0xb67a51|92981|83880
0xaa1488|84495|84428
0xaa1488|66902|84747
0xb67a51|12143|236052
0xb67a51|72981|237560
0xb67a51|115184|238183
0xacea6a|156501|238080
0xacea6a|317438|238080
0xb67a51|140335|238413
0xaa1488|100798|238629
0xb67a51|96437|86024
0xacea6a|117062|85841
0xaa1488|85105|86358
0xaa1488|85762|87315
0xb67a51|95798|87795
0xaa1488|87974|88177
0xaa1488|85308|88326
0xacea6a|153313|229488
0xb67a51|112763|229870
0xb67a51|112572|230145
0xacea6a|150342|229964
0xacea6a|150314|230104
0xb67a51|134068|230631
0xb67a51|94216|230966
0xacea6a|347705|230104
0xb67a51|113942|231208
0xb67a51|112186|232605
0xacea6a|148007|231800
0xb67a51|93704|233529
0xacea6a|152597|233437
0xb67a51|127684|234810
0xacea6a|154461|238646
0xb67a51|233899|235045
0xacea6a|191563|235218
0xaa1488|81517|134651
0xb67a51|99845|134464
0xb67a51|98582|134988
0xacea6a|107369|33591
0xaa1488|80425|34547
0xaa1488|79590|35862
0xaa1488|101599|262100
0xacea6a|183999|261764
0xaa1488|103744|262510
0xb67a51|128993|262301
0xacea6a|162535|262182
0xaa1488|104657|262978
0xacea6a|4996|18913
0xb67a51|14183|18959
0xacea6a|5819|19053
0xb67a51|10480|19330
0xb67a51|9342|20087
0xacea6a|7192|20042
0xb67a51|19225|26722
0xacea6a|31013|26683
0xb67a51|10903|27191
0xb67a51|10274|29955
0xacea6a|5933|29921
0xb67a51|92142|124534
0xacea6a|7913|30902
0xb67a51|93572|125308
0xacea6a|114972|125260
0xb67a51|141297|126796
0xacea6a|119462|126748
0xb67a51|107158|128439
0xacea6a|187369|127654
0xb67a51|101721|130540
0xb67a51|83328|130969
0xacea6a|118871|131542
0xb67a51|93922|131817
0xacea6a|116365|131769
0xb67a51|104831|134103
0xaa1488|84907|134290
0xacea6a|114914|134416
0xaa1488|85790|135175
0xaa1488|85110|135712
0xacea6a|116400|135477
0xaa1488|84355|138767
0xb67a51|93296|139331
0xaa1488|84787|139518
0xacea6a|171746|139283
0xaa1488|85053|140009
0xb67a51|103875|139822
0xacea6a|122344|139774
0xaa1488|87005|140607
0xaa1488|86005|141296
0xacea6a|210|2899
0xb67a51|285|3327
0xacea6a|145|3232
0xb67a51|199|3998
0xacea6a|2734|10835
0xb67a51|13037|11743
0xb67a51|8334|15343
0xacea6a|1539|15167
0xb67a51|10171|17140
0xacea6a|1938|16919
0xb67a51|10117|17616
0xacea6a|10496|18178
0xb67a51|10189|18203
0xb67a51|11591|24871
0xacea6a|5503|18714
0xb67a51|10243|25236
0xacea6a|6990|25163
0xb67a51|11285|25408
0xacea6a|7279|26180
0xb67a51|10821|27130
0xb67a51|10332|27767
0xacea6a|6030|27742
0xb67a51|21215|28518
0xacea6a|6544|28807
0xb67a51|9596|29491
0xacea6a|6083|29991
0xb67a51|11375|30346
0xb67a51|9555|31236
0xacea6a|27765|31000
0xb67a51|8918|31534
0xaa1488|3491|31726
0xaa1488|79366|33266
0xb67a51|88417|33484
0xaa1488|79059|33398
0xaa1488|81321|34133
0xb67a51|91334|34628
0xaa1488|80945|34797
0xaa1488|80748|35699
0xacea6a|104539|34954
0xb67a51|199142|313515
0xaa1488|111486|315129
0xb67a51|115201|314942
0xb67a51|123882|316120
0xaa1488|98408|319720
0xaa1488|99408|323563
0xb67a51|90364|35669
0xaa1488|82064|36014
0xaa1488|80446|36562
0xb67a51|90827|36363
0xaa1488|80316|37180
0xacea6a|105552|36008
0xaa1488|80210|37602
0xacea6a|147544|272614
0xacea6a|144790|292708
0xacea6a|144476|294801
0xb67a51|129146|294906
0xacea6a|141811|304317
0xb67a51|109198|305328
0xb67a51|113128|306799
0xacea6a|148990|313249
0xb67a51|92714|307457
0xb67a51|124656|309862
0xacea6a|148125|316673
0xb67a51|93633|310540
0xb67a51|115305|312290
0xacea6a|263486|319462
0xb67a51|215726|313094
0xacea6a|202757|321770
0xaa1488|104201|335087
0xb67a51|205169|234840
0xaa1488|101628|235753
0xb67a51|124091|235568
0xaa1488|101362|236003
0xb67a51|121770|235808
0xacea6a|168040|236111
0xaa1488|99754|318069
0xb67a51|116214|319533
0xaa1488|79358|35350
0xaa1488|81019|35900
0xacea6a|133478|35661
0xaa1488|80309|36487
0xb67a51|91019|36455
0xaa1488|81576|36659
0xaa1488|80284|36809
0xb67a51|97710|36594
0xb67a51|111408|323671
0xaa1488|102707|323858
0xacea6a|149644|334453
0xacea6a|165|2831
0xb67a51|198|3699
0xacea6a|170|3626
0xb67a51|216|4328
0xb67a51|362|4846
0xacea6a|169|4817
0xb67a51|288|5270
0xacea6a|330|6094
0xb67a51|255|6288
0xacea6a|225|6254
0xb67a51|194|6470
0xb67a51|75593|13901
0xacea6a|86912|13851
0xb67a51|61195|16006
0xacea6a|112204|15823
0xb67a51|42663|16442
0xb67a51|62866|16973
0xacea6a|94552|16940
0xb67a51|13153|17686
0xacea6a|87562|17664
0xb67a51|68869|18727
0xacea6a|87045|18540
0xb67a51|12253|20526
0xacea6a|39979|21288
0xb67a51|61169|21556
0xb67a51|11385|22120
0xacea6a|52911|21783
0xb67a51|43048|22549
0xacea6a|41984|23614
0xb67a51|92219|34072
0xaa1488|79922|34459
0xaa1488|79370|35005
0xb67a51|103543|35533
0xacea6a|136839|36249
0xaa1488|81820|46542
0xaa1488|82224|48459
0xb67a51|81498|52743
0xb67a51|92326|48256
0xaa1488|80890|48988
0xacea6a|161104|48762
0xb67a51|108063|49106
0xaa1488|82700|49636
0xaa1488|82267|49818
0xacea6a|5936|7552
0xb67a51|8232|7803
0xacea6a|6029|8458
0xb67a51|6333|8853
0xb67a51|3400|11541
0xacea6a|20054|11510
0xb67a51|9221|13637
0xacea6a|267|13086
0xb67a51|219|13854
0xacea6a|37936|15551
0xb67a51|16845|12520
0xb67a51|8740|14155
0xacea6a|52149|14129
0xb67a51|7965|15287
0xacea6a|65845|16759
0xb67a51|10188|17401
0xb67a51|8748|18924
0xacea6a|59263|17793
0xb67a51|11698|19698
0xacea6a|49243|20318
0xb67a51|10099|21505
0xb67a51|11825|21884
0xacea6a|79389|21586
0xb67a51|14531|22894
0xacea6a|50133|23128
0xb67a51|8612|23573
0xb67a51|10185|24362
0xacea6a|99498|24486
0xb67a51|421|25351
0xaa1488|3248|25655
0xb67a51|9726|25904
0xaa1488|753|25835
0xaa1488|845|25998
0xacea6a|46247|25606
0xaa1488|1138|28297
0xb67a51|13367|28371
0xaa1488|79417|52375
0xaa1488|80530|52622
0xaa1488|79967|52782
0xacea6a|66297|28475
0xacea6a|174868|332965
0xb67a51|125516|333376
0xacea6a|116915|334728
0xaa1488|99845|336693
0xaa1488|82043|53079
0xaa1488|80376|53245
0xaa1488|80362|53416
0xb67a51|98095|53340
0xaa1488|81959|53554
0xacea6a|189587|52994
0xb67a51|94550|53503
0xaa1488|81931|53710
0xaa1488|80308|53974
0xb67a51|92100|54099
0xacea6a|427988|307637
0xb67a51|305932|307943
0xb67a51|295827|309674
0xb67a51|291572|310020
0xacea6a|391291|308807
0xb67a51|300488|310857
0xb67a51|133403|311109
0xacea6a|455108|311059
0xb67a51|300615|312089
0xb67a51|129628|313809
0xb67a51|129693|314445
0xacea6a|394953|313729
0xb67a51|131816|314639
0xb67a51|130994|323665
0xacea6a|175606|323597
0xb67a51|139438|324309
0xb67a51|129491|325079
0xacea6a|174456|325004
0xb67a51|361867|328816
0xb67a51|129584|330338
0xacea6a|438632|329733
0xb67a51|129219|331201
0xb67a51|131738|331381
0xb67a51|132882|333219
0xaa1488|93045|333556
0xaa1488|293705|334929
0xb67a51|89921|336358
0xb67a51|193981|337127
0xb67a51|179643|337867
0xacea6a|99358|88152
0xaa1488|204782|335862
0xb67a51|398038|345617
0xb67a51|100624|54969
0xaa1488|102688|55160
0xaa1488|129544|55572
0xacea6a|40594|19558
0xb67a51|13379|20105
0xacea6a|30690|20059
0xb67a51|16227|20570
0xaa1488|104922|337946
0xaa1488|105671|338255
0xacea6a|105903|32993
0xb67a51|83279|33393
0xb67a51|92165|33557
0xacea6a|107061|33518
0xb67a51|92503|33925
0xacea6a|109556|41545
0xb67a51|93975|41827
0xb67a51|93975|44081
0xacea6a|110031|44189
0xb67a51|96009|68003
0xb67a51|97339|70174
0xacea6a|113525|69757
0xb67a51|95306|76117
0xacea6a|116840|76257
0xb67a51|95718|78349
0xb67a51|96783|78496
0xacea6a|115780|78359
0xb67a51|99257|86529
0xb67a51|100640|87139
0xacea6a|122805|87308
0xb67a51|91543|87685
0xb67a51|101537|88269
0xacea6a|120759|93432
0xb67a51|93953|94550
0xaa1488|87569|94319
0xaa1488|90237|94767
0xaa1488|91920|95024
0xb67a51|94410|94956
0xb67a51|93070|88815
0xacea6a|122339|89013
0xb67a51|93401|89187
0xb67a51|91472|91805
0xacea6a|123088|91848
0xb67a51|92836|92317
0xaa1488|89381|93092
0xaa1488|87933|93409
0xb67a51|93762|93214
0xaa1488|89929|93887
0xacea6a|123845|94446
0xaa1488|90729|95151
0xaa1488|90714|95582
0xaa1488|89007|96053
0xb67a51|95065|46341
0xb67a51|94933|46479
0xacea6a|110413|46905
0xb67a51|86008|47992
0xb67a51|92916|48788
0xacea6a|111521|48457
0xb67a51|95167|95875
0xacea6a|120008|95907
0xaa1488|91039|96527
0xacea6a|3171|13652
0xb67a51|557|14471
0xacea6a|2020|14641
0xb67a51|11587|15380
0xb67a51|12114|15555
0xacea6a|1871|15561
0xb67a51|10337|22009
0xacea6a|6094|23403
0xb67a51|11657|23866
0xacea6a|4700|24262
0xb67a51|11898|25159
0xb67a51|80739|29095
0xacea6a|7336|28537
0xb67a51|91311|30795
0xacea6a|104869|31411
0xb67a51|91368|31596
0xb67a51|94285|42795
0xacea6a|111457|43028
0xb67a51|95563|43318
0xb67a51|95550|45338
0xacea6a|108863|45169
0xb67a51|95148|45727
0xacea6a|112818|45970
0xb67a51|90507|65628
0xaa1488|88958|66021
0xaa1488|87579|66220
0xaa1488|86166|66749
0xb67a51|86883|49215
0xaa1488|84054|52808
0xb67a51|91893|52642
0xacea6a|112169|52958
0xaa1488|85488|53532
0xaa1488|84442|53711
0xaa1488|84054|53914
0xb67a51|93519|53750
0xaa1488|85338|54080
0xacea6a|116625|62587
0xb67a51|97454|63200
0xaa1488|83992|55023
0xaa1488|86879|55288
0xb67a51|90357|64265
0xaa1488|87846|64492
0xaa1488|87854|64693
0xacea6a|116446|65139
0xaa1488|87062|65889
0xb67a51|116020|109471
0xaa1488|86487|109680
0xacea6a|117346|73688
0xb67a51|108080|73943
0xacea6a|117344|73935
0xb67a51|96068|78034
0xacea6a|115954|84225
0xb67a51|100040|84264
0xb67a51|97775|84904
0xacea6a|125830|103009
0xb67a51|103202|103043
0xacea6a|127323|103009
0xb67a51|95625|103814
0xb67a51|97032|104083
0xacea6a|127465|104389
0xb67a51|96925|104641
0xb67a51|96734|104371
0xacea6a|124346|104795
0xb67a51|96247|105281
0xacea6a|126677|105247
0xb67a51|107424|105663
0xacea6a|125546|105853
0xb67a51|97727|106957
0xb67a51|97889|107971
0xacea6a|128803|107691
0xb67a51|96363|108944
0xacea6a|126930|108907
0xacea6a|127916|109448
0xaa1488|202512|110943
0xacea6a|111732|110560
0xaa1488|66915|111149
0xaa1488|96670|111670
0xaa1488|94743|110198
0xacea6a|129316|109989
0xb67a51|117873|110003
0xaa1488|91597|110357
0xb67a51|185165|110727
0xb67a51|12483|41206
0xb67a51|10306|41763
0xacea6a|4439|41715
0xb67a51|11266|44132
0xacea6a|5861|46787
0xaa1488|93522|113354
0xacea6a|3654|36442
0xb67a51|13366|37670
0xacea6a|4748|41158
0xacea6a|6217|54307
0xb67a51|11446|58908
0xacea6a|6058|59697
0xb67a51|11019|59972
0xacea6a|7378|60277
0xb67a51|8336|60688
0xb67a51|12271|48600
0xb67a51|11441|53602
0xacea6a|6250|53257
0xb67a51|10925|53829
0xacea6a|6054|53781
0xb67a51|8268|54056
0xb67a51|11240|54355
0xb67a51|82681|56205
0xacea6a|108111|56175
0xaa1488|81419|56852
0xb67a51|10287|61752
0xacea6a|6193|61704
0xb67a51|81473|47348
0xacea6a|104972|49960
0xb67a51|91687|50357
0xb67a51|92016|53157
0xacea6a|104987|52927
0xb67a51|82607|53720
0xaa1488|81199|53935
0xaa1488|82091|54503
0xb67a51|91742|54512
0xaa1488|80812|54715
0xacea6a|106186|54168
0xb67a51|92996|54705
0xaa1488|80773|54924
0xaa1488|80684|55330
0xacea6a|105989|54876
0xb67a51|92013|55130
0xaa1488|80978|55533
0xb67a51|92612|55348
0xaa1488|82669|55803
0xaa1488|81474|56038
0xacea6a|106230|55795
0xb67a51|83291|55841
0xaa1488|82663|56202
0xaa1488|80833|56400
0xaa1488|81504|57035
0xb67a51|194436|205317
0xacea6a|329512|115021
0xb67a51|272578|206563
0xb67a51|246766|206739
0xacea6a|398066|206509
0xb67a51|271011|209600
0xb67a51|117357|212812
0xacea6a|395989|207769
0xb67a51|127550|213589
0xb67a51|126299|219247
0xacea6a|403465|213756
0xb67a51|258336|220410
0xb67a51|133561|220603
0xb67a51|123939|222314
0xacea6a|655245|220585
0xb67a51|132905|222728
0xb67a51|129042|225992
0xacea6a|406713|222703
0xb67a51|115509|226182
0xb67a51|123096|226645
0xacea6a|409992|226162
0xb67a51|127252|227580
0xaa1488|102997|228209
0xb67a51|122591|228013
0xacea6a|417374|227717
0xaa1488|98568|228763
0xb67a51|122395|232681
0xaa1488|101679|232858
0xaa1488|99831|233644
0xacea6a|301860|233868
0xaa1488|102877|235023
0xaa1488|102054|235246
0xaa1488|79812|37886
0xaa1488|205271|234074
0xaa1488|101954|92776
0xacea6a|17269|18066
0xb67a51|29901|19515
0xacea6a|12763|19315
0xb67a51|15524|19714
0xb67a51|11806|23034
0xacea6a|21558|22858
0xb67a51|11655|25910
0xacea6a|130036|37529
0xaa1488|99398|236307
0xacea6a|1179|5670
0xb67a51|229|6119
0xacea6a|536|6068
0xb67a51|264|6644
0xacea6a|260|6615
0xb67a51|268|6788
0xacea6a|1666|6960
0xb67a51|12625|8318
0xb67a51|13118|12355
0xacea6a|2272|7786
0xacea6a|340|9467
0xb67a51|12515|12073
0xb67a51|9443|12506
0xacea6a|1537|12984
0xacea6a|2764|12725
0xb67a51|12133|13012
0xb67a51|9943|13552
0xb67a51|10496|13837
0xacea6a|3627|13702
0xacea6a|466|13828
0xb67a51|10323|14650
0xb67a51|11046|15313
0xb67a51|13562|24222
0xacea6a|2657|15936
0xacea6a|6067|16951
0xb67a51|11019|16589
0xacea6a|2595|17702
0xb67a51|13601|26947
0xacea6a|8470|26850
0xb67a51|13630|27087
0xb67a51|9193|18204
0xb67a51|12078|20114
0xacea6a|4888|27928
0xacea6a|3506|19766
0xb67a51|11767|28452
0xb67a51|12006|20782
0xb67a51|13500|28617
0xacea6a|2612|20555
0xacea6a|11340|28398
0xb67a51|11981|21663
0xb67a51|10668|28772
0xacea6a|2866|22434
0xacea6a|1323|28959
0xb67a51|10218|23020
0xb67a51|10429|23465
0xb67a51|65857|32520
0xacea6a|3625|23080
0xb67a51|82195|33905
0xacea6a|15934|33645
0xaa1488|80846|34258
0xb67a51|10798|23629
0xacea6a|3370|23778
0xb67a51|10991|24415
0xaa1488|80990|34458
0xb67a51|11135|24873
0xb67a51|91436|34445
0xaa1488|83859|49967
0xaa1488|80323|35369
0xaa1488|82496|50397
0xacea6a|16618|35084
0xacea6a|107307|50045
0xb67a51|91189|35348
0xb67a51|92005|50219
0xaa1488|81757|38090
0xaa1488|81808|50751
0xb67a51|92784|38770
0xaa1488|80834|51046
0xaa1488|82133|39814
0xaa1488|1307|25368
0xacea6a|253043|66620
0xacea6a|5641|25139
0xb67a51|83233|38111
0xaa1488|80373|48864
0xaa1488|80903|49016
0xacea6a|22356|37649
0xb67a51|82322|48848
0xaa1488|80917|38246
0xaa1488|81164|49135
0xacea6a|107771|48774
0xb67a51|91732|38523
0xb67a51|91181|49221
0xaa1488|82055|38486
0xaa1488|80980|49400
0xaa1488|81453|49554
0xacea6a|15901|38275
0xaa1488|80206|38732
0xb67a51|90821|49787
0xacea6a|167929|83596
0xacea6a|104961|50691
0xb67a51|123917|83964
0xacea6a|160096|267313
0xacea6a|167046|84808
0xb67a51|201078|266355
0xb67a51|184471|67759
0xb67a51|116350|242762
0xacea6a|154642|241765
0xb67a51|87142|68918
0xb67a51|117977|241310
0xb67a51|117211|242688
0xacea6a|282603|68976
0xb67a51|115791|242983
0xb67a51|195368|69788
0xb67a51|118873|249063
0xb67a51|191341|71077
0xacea6a|255404|70987
0xb67a51|136301|71367
0xaa1488|80543|51201
0xacea6a|150926|242153
0xb67a51|136515|72483
0xb67a51|118131|244646
0xacea6a|292290|72561
0xb67a51|118791|243106
0xb67a51|168960|72871
0xacea6a|155038|243072
0xb67a51|118346|73935
0xb67a51|119143|244402
0xb67a51|114431|241855
0xacea6a|253573|74121
0xacea6a|148329|244375
0xb67a51|125917|74356
0xb67a51|117171|243111
0xb67a51|113290|244776
0xb67a51|122327|75494
0xacea6a|165205|75453
0xb67a51|135275|75686
0xacea6a|106472|244731
0xb67a51|124264|78979
0xb67a51|181155|243961
0xacea6a|159390|78876
0xacea6a|154910|243864
0xb67a51|134945|80584
0xb67a51|131074|82855
0xacea6a|159158|81360
0xb67a51|134853|246131
0xb67a51|114216|244779
0xacea6a|152796|245867
0xb67a51|125773|83290
0xb67a51|123496|247971
0xacea6a|151918|247898
0xb67a51|126598|83643
0xb67a51|114468|247956
0xb67a51|92063|85046
0xb67a51|121162|250085
0xb67a51|131636|85463
0xaa1488|86972|85660
0xacea6a|149062|250842
0xaa1488|88869|86931
0xb67a51|118556|250908
0xacea6a|166075|85375
0xacea6a|154167|250326
0xb67a51|129103|87233
0xb67a51|88008|45859
0xaa1488|87836|87590
0xb67a51|88543|48092
0xaa1488|88284|87413
0xacea6a|113963|48056
0xb67a51|133672|68128
0xb67a51|134139|88130
0xb67a51|114151|69160
0xb67a51|124927|69322
0xb67a51|166231|88612
0xacea6a|305999|90672
0xaa1488|101726|89187
0xb67a51|101172|89787
0xb67a51|5566|27403
0xacea6a|114470|39511
0xaa1488|685|27652
0xb67a51|106862|41209
0xaa1488|1966|29019
0xb67a51|97421|42636
0xb67a51|11235|29514
0xacea6a|19674|30326
0xaa1488|87444|88328
0xaa1488|89616|88669
0xacea6a|166274|87961
0xacea6a|112402|41899
0xb67a51|86567|43214
0xaa1488|90777|88814
0xb67a51|86760|41895
0xaa1488|101752|89514
0xacea6a|112621|44450
0xaa1488|101149|90468
0xb67a51|87913|43750
0xaa1488|98554|179901
0xb67a51|86266|42510
0xaa1488|108650|226741
0xacea6a|113151|42482
0xaa1488|109076|227725
0xacea6a|227604|178593
0xb67a51|86372|44501
0xb67a51|97560|39166
0xb67a51|87758|43154
0xacea6a|116027|44409
0xb67a51|96609|40244
0xb67a51|89246|44386
0xacea6a|122242|39632
0xacea6a|115442|44715
0xb67a51|88714|46701
0xb67a51|102261|41116
0xacea6a|113959|48812
0xacea6a|126148|41082
0xb67a51|107731|48845
0xb67a51|104965|42046
0xb67a51|88637|46942
0xb67a51|104159|42557
0xacea6a|114624|47500
0xacea6a|134298|42299
0xb67a51|94984|42918
0xacea6a|128589|42862
0xb67a51|88350|48007
0xb67a51|123710|56512
0xb67a51|89217|48395
0xacea6a|113919|48079
0xacea6a|152947|56468
0xb67a51|88943|50066
0xb67a51|95401|56728
0xacea6a|115301|49071
0xb67a51|110694|57718
0xb67a51|109072|48861
0xacea6a|285128|50109
0xacea6a|147394|57666
0xb67a51|97807|29684
0xacea6a|152099|57666
0xb67a51|111794|29862
0xacea6a|141063|57961
0xacea6a|270533|53036
0xb67a51|132954|61361
0xaa1488|87360|61538
0xb67a51|147901|32712
0xaa1488|84935|62131
0xb67a51|100812|42360
0xacea6a|156071|61337
0xacea6a|180987|89148
0xaa1488|86795|62655
0xb67a51|96896|74711
0xaa1488|84259|62879
0xacea6a|310871|95735
0xaa1488|102954|346474
0xb67a51|109019|62680
0xaa1488|88913|74213
0xb67a51|145794|341100
0xaa1488|94134|346773
0xacea6a|166439|73770
0xaa1488|103205|347084
0xaa1488|84992|126751
0xb67a51|211807|341710
0xb67a51|114660|70070
0xaa1488|94202|151557
0xb67a51|215554|162040
0xb67a51|212228|227583
0xacea6a|520|4162
0xacea6a|170|6666
0xb67a51|12950|7408
0xb67a51|16242|7559
0xacea6a|1062|7512
0xb67a51|14786|7970
0xacea6a|388|7937
0xb67a51|18022|10332
0xacea6a|2394|9061
0xb67a51|6534|12291
0xb67a51|11195|14179
0xacea6a|4943|14087
0xb67a51|9615|14915
0xacea6a|762|14504
0xb67a51|9764|17210
0xacea6a|12465|15507
0xb67a51|11291|19056
0xb67a51|10985|20394
0xacea6a|9536|20522
0xb67a51|12486|20539
0xacea6a|12152|22253
0xb67a51|10128|23247
0xacea6a|18265|24712
0xacea6a|9472|27423
0xaa1488|2720|29645
0xaa1488|2333|29793
0xaa1488|1377|30123
0xacea6a|19012|30017
0xb67a51|17970|30155
0xaa1488|2076|30254
0xb67a51|11998|24930
0xb67a51|12170|26577
0xacea6a|4175|26518
0xb67a51|14663|26967
0xaa1488|3281|27500
0xaa1488|101859|311647
0xb67a51|106387|311625
0xacea6a|5069|24405
0xaa1488|1368|25201
0xb67a51|11496|25166
0xb67a51|15516|30305
0xaa1488|2746|30603
0xb67a51|103647|258325
0xb67a51|129272|258495
0xb67a51|122355|259336
0xacea6a|159687|259495
0xb67a51|120517|259722
0xb67a51|120962|259875
0xacea6a|155728|260208
0xb67a51|124378|260522
0xaa1488|2554|30847
0xb67a51|14377|30872
0xaa1488|2830|30978
0xacea6a|260313|246039
0xb67a51|140244|246877
0xb67a51|202407|247898
0xacea6a|251372|248788
0xb67a51|193438|250056
0xb67a51|117608|250478
0xacea6a|263655|250439
0xb67a51|217423|250595
0xb67a51|121778|254939
0xacea6a|152095|254401
0xb67a51|139024|256280
0xb67a51|193441|258189
0xacea6a|203087|258608
0xb67a51|129735|263532
0xacea6a|172988|263909
0xb67a51|124852|309515
0xacea6a|183389|310740
0xb67a51|124690|260674
0xacea6a|160024|260996
0xb67a51|122788|261958
0xb67a51|122158|262691
0xacea6a|156742|263044
0xb67a51|121448|263382
0xaa1488|107758|263582
0xaa1488|108362|263734
0xaa1488|101446|263865
0xaa1488|108615|309698
0xb67a51|276391|310386
0xaa1488|183851|310585
0xaa1488|205411|311213
0xaa1488|105197|345383
0xaa1488|108564|346065
0xaa1488|114653|346226
0xacea6a|72852|14304
0xb67a51|26501|15591
0xb67a51|12199|17235
0xb67a51|5522|311444
0xaa1488|108436|311963
0xaa1488|101431|312292
0xacea6a|159|5135
0xb67a51|113|5544
0xacea6a|265|7359
0xb67a51|190|7828
0xb67a51|240|9624
0xacea6a|173|9474
0xb67a51|11486|9685
0xaa1488|206312|311808
0xaa1488|2857|123709
0xaa1488|112094|334408
0xacea6a|182513|344901
0xaa1488|211773|345837
0xb67a51|142735|41862
0xaa1488|83506|42846
0xaa1488|82771|43137
0xaa1488|75539|43306
0xb67a51|9087|12310
0xb67a51|36401|33505
0xacea6a|58441|33485
0xb67a51|31769|34204
0xacea6a|55387|33925
0xb67a51|19873|35199
0xb67a51|33112|37571
0xacea6a|155308|37536
0xb67a51|12283|38370
0xb67a51|24256|38601
0xacea6a|113244|38331
0xb67a51|81949|42235
0xacea6a|90864|39383
0xb67a51|93442|42385
0xb67a51|93026|43573
0xacea6a|168304|43191
0xb67a51|91653|44094
0xb67a51|101216|44300
0xacea6a|142783|44256
0xb67a51|111319|44460
0xaa1488|80743|44800
0xaa1488|79617|45132
0xb67a51|96218|44908
0xacea6a|140193|44735
0xaa1488|80817|45656
0xb67a51|111613|45433
0xaa1488|79991|45813
0xacea6a|151699|45561
0xb67a51|106314|45588
0xaa1488|80713|45960
0xaa1488|81579|46465
0xb67a51|96082|46401
0xaa1488|80273|46602
0xaa1488|79597|46797
0xacea6a|130844|46417
0xb67a51|99845|46805
0xaa1488|81869|47002
0xaa1488|80690|48969
0xaa1488|80707|49095
0xacea6a|134226|48858
0xacea6a|110|4932
0xb67a51|219|5968
0xacea6a|168|5922
0xb67a51|257|5813
0xacea6a|236|6344
0xb67a51|277|6982
0xacea6a|11922|10442
0xb67a51|12560|10949
0xb67a51|24566|14552
0xacea6a|2385|13691
0xb67a51|6200|15897
0xacea6a|6021|16213
0xb67a51|10027|16428
0xacea6a|15737|18327
0xb67a51|7132|18375
0xb67a51|12389|19713
0xacea6a|27245|19776
0xb67a51|121810|38034
0xacea6a|171614|38467
0xb67a51|127580|38553
0xb67a51|122383|39591
0xacea6a|174926|39646
0xb67a51|93358|43415
0xb67a51|121994|44197
0xacea6a|307211|44013
0xb67a51|148935|52231
0xb67a51|108982|53022
0xacea6a|201628|53062
0xb67a51|101589|53232
0xaa1488|207875|53790
0xaa1488|94635|54673
0xacea6a|413851|458918
0xb67a51|167311|460244
0xaa1488|116289|460419
0xaa1488|117462|460763
0xacea6a|213199|460782
