read_header_duration|decode_duration
2517|157991
2261|153778
3537|110172
2880|210470
5313|124515
4251|117220
3141|157896
3148|123214
3504|171994
8038|169152
33031|384478
86679|195375
3593|142733
2178|122691
31270|353056
2635|158909
2361|122234
2624|178109
3931|100123
4975|105478
92068|299212
3526|4159
2749|3773
2353|6747
2323|6212
2374|12539
9251|21082
2537|6498
3955|7133
5086|9049
28851|99291
2960|10648
2588|7445
2165|14724
3571|4785
2487|8675
3745|11346
2538|117718
2477|104396
3552|81625
9625|94037
2742|103412
2519|81378
2813|104051
2479|105684
2466|81636
3830|85480
2295|105335
2848|81281
2665|105821
2654|81301
2776|107856
5424|84430
3588|107467
3041|105016
5496|108097
15940|107386
2808|110910
2293|87340
5705|122125
2543|93351
2385|116127
2314|100190
2769|115965
3362|94364
9961|107238
2373|111297
2780|91650
2393|175701
3111|114922
2573|88129
4625|85231
5677|115035
2994|86474
2796|115775
2472|114774
25534|193491
3236|115455
3179|90408
9095|101896
5106|100457
2552|115953
4167|91610
3014|232390
2577|178657
3561|163614
18028|116553
6108|90650
19525|117588
13230|121313
2591|93954
2658|94026
2874|119519
3770|138367
7073|102098
4556|99896
5952|45850
2408|3067
2792|8464
2460|3104
2661|3746
2602|10788
3744|4272
3986|5303
15756|17044
2942|3544
2404|3031
2372|6936
3731|102268
3348|99669
2343|104261
2081|134837
3256|111550
4528|5064
2558|3422
2779|3255
2460|9894
2696|3802
2369|3101
2595|3659
5986|7198
4025|4819
2475|9758
2603|149520
2165|132180
3453|4181
2547|115684
2301|133284
2680|103357
2640|139584
2463|153190
9499|173088
3408|139931
2651|138954
16640|133782
2541|103968
3521|134171
2151|98694
2534|133622
4218|98064
5409|134087
3343|102361
2960|102074
3612|107915
2560|137017
2292|105503
3004|105498
2683|114769
2754|144882
2491|135204
3044|108697
2377|158458
4896|133522
2662|106243
6804|109940
4731|110392
3839|284984
2421|266217
4610|99973
2500|383126
2394|336810
6767|104334
4116|116308
5324|104801
2273|111199
2508|207100
106047|206369
6034|204194
8528|71169
2579|13114
9666|100760
5313|6143
9594|152148
9832|57930
2542|13571
9706|57646
9693|100326
4137|4777
9863|101715
17599|19089
9915|102164
2617|17495
5331|6370
5228|49566
2605|31168
2639|6982
4422|5051
8886|51312
10115|110338
2437|56612
10290|109934
6553|10900
2405|72687
11330|111198
6199|48603
2563|25218
11490|90287
2432|9810
4288|5283
5843|117116
2355|28490
9945|129264
8484|81582
3496|40288
3258|23342
3391|4429
4607|80163
2558|4797
2162|90979
3175|83594
6973|78299
6573|86591
5458|47818
5717|50127
3986|32417
11083|12257
7243|56253
2386|53766
2785|3655
7573|73234
4947|48821
4891|6518
7000|67511
24787|53011
4635|8304
5168|52523
2404|3978
5700|54027
2654|11925
2686|4167
10809|51206
2398|17978
2924|6042
7029|54652
5827|57773
25512|114457
6287|82655
2992|82873
6602|7969
5170|29591
3166|12134
4051|4324
20119|20639
6342|15332
5655|18092
2581|4730
7628|17589
5425|17815
4416|4996
5986|16118
5580|14846
25666|26322
5478|14358
10043|15074
8740|9557
7562|30830
5724|29194
5618|15335
6927|27491
5930|13554
5102|14425
5849|14933
26405|26995
5771|14590
3384|3778
17388|17800
5928|18028
5580|17493
3262|3770
5098|16491
5730|17399
3976|4579
2859|3601
7196|18243
5639|17936
2138|10075
4635|24619
6090|29647
4531|13553
6347|6976
6421|28945
4631|24854
5119|6452
7769|25481
5335|29337
4356|5008
2270|12084
5476|27534
5447|31419
6913|10164
5123|26573
7518|13178
3340|23810
4798|34711
2391|3314
2991|3902
10233|42843
6434|47614
3396|4558
4484|34807
6051|33400
3378|4107
3005|3880
4676|40758
2830|13179
5297|41360
5428|41655
2695|3793
2426|8017
5493|43660
3703|4607
24757|45758
5309|41102
2655|3755
5233|6241
4060|26258
4579|6435
2510|9849
32899|34203
2917|39430
48464|49716
5828|46636
2238|6164
4318|25481
19657|21891
4230|24854
4687|23716
8226|9265
2860|11296
4438|29206
4422|27163
4607|29080
3978|4557
4878|29109
4185|23936
5080|29364
11471|40556
24182|31416
5842|28451
5657|6719
2248|10171
4857|27187
6052|28041
2588|9533
5570|30291
5050|29366
6287|7008
6203|29309
5201|24849
23485|34322
5351|31811
4677|5418
5995|25938
4055|10642
7720|25077
2036|24984
5204|27747
5422|32923
3430|4322
2872|14764
5480|32576
5177|35272
2408|11387
5336|27172
5681|7071
5816|19215
7131|39618
4638|32465
2974|3799
2662|18049
4796|36654
5358|6455
2689|5298
5834|10004
2757|4168
5736|47724
2581|3461
2570|28977
5809|48128
2714|4217
5987|47567
2585|5233
2647|27447
2764|3951
6148|42381
2422|4358
4035|9664
2779|62711
53343|54657
5299|48124
2424|20904
3455|44010
5932|85691
3869|4891
3175|13208
3610|5672
52638|53381
3395|10762
4418|36949
4966|102084
6199|302320
6020|100135
4316|504468
3491|141920
6305|140018
3689|203768
22887|274933
5108|143440
2121|136405
33701|302351
4404|224823
2391|244157
4416|243733
2348|251600
2337|138448
6959|254238
15075|268642
4664|246313
6079|132082
2900|122248
2716|174544
4841|255439
4846|73517
5895|134234
2358|227390
8707|141008
5471|431044
2458|253269
2654|74333
2709|132415
31401|304525
2934|128666
2770|141740
8239|99786
2886|115815
12125|265946
4616|260852
2492|80040
2411|141954
3340|103771
98450|104744
4926|96908
6985|110249
5566|102824
4129|100879
4153|102393
95144|100978
4363|110321
3524|297774
4141|207032
10632|96317
3643|101247
3810|102989
11549|105841
84000|184328
3509|101231
3460|298608
94720|99101
3766|297318
6697|112945
3508|102944
2815|11332
2539|2931
14978|15952
3174|3723
3021|3811
2671|9289
4312|4956
3961|4750
3074|3853
2888|4246
2791|12670
2578|5639
4195|6411
2090|4712
2680|4834
2381|7134
14205|24215
3721|5676
5146|7994
2347|6355
2287|6700
2711|6859
2771|7407
2553|6475
14716|23260
2695|6176
2437|7397
2401|12957
5361|7641
2549|6049
2490|6191
3027|11423
2878|7643
2927|10585
3372|8290
7295|8636
4022|5745
2475|10979
2573|7173
3051|8383
2535|12026
3272|5241
5833|9482
2542|7134
3114|11217
2315|10055
3290|8233
2932|6489
14966|26678
2727|7951
5037|8350
3289|9110
3417|12652
2669|9087
2500|3984
3564|5726
2422|5728
3949|13550
3875|6401
3048|8220
2674|80851
2936|10988
2699|81644
2508|80554
2459|9164
2532|25406
2023|82029
2295|11021
3313|84422
4172|13348
3454|82727
3273|82099
2597|82540
2588|12458
2412|81568
2349|82124
2882|80594
4792|83301
2433|12596
2759|82015
2655|82157
2850|10052
2638|86758
6137|14306
2562|82285
3274|399019
9889|404504
3720|188006
4672|99308
3522|103074
4844|102088
7248|102516
4523|171511
10342|302440
2663|69140
2586|107856
2472|156648
2551|92342
2425|161410
3347|102724
4672|206834
2193|137801
2763|88441
2566|93856
12488|174219
5213|264728
2507|161700
2512|46129
2683|158905
4009|206043
3605|99064
3674|203376
4301|298729
3123|101163
2706|60954
6655|140648
5364|180484
3278|108780
2651|69613
4217|140721
2496|90126
2386|403781
2634|128508
3324|48015
2411|136693
70309|79311
3816|119845
2534|166236
3844|146767
3086|215339
98838|402271
3493|87105
3741|108358
59261|163494
2864|61592
10301|309148
96665|402696
204382|404039
3530|202582
9719|409960
101179|799927
98000|401909
318608|498665
10285|204677
94577|802545
85505|182569
6204|301244
2584|54640
3039|107180
4612|99908
4051|151273
2521|107609
2575|32759
2706|132777
2617|120448
6289|109281
2253|125354
35001|39716
2527|6611
2870|4289
13385|94342
2690|13388
2725|8738
2906|83069
4639|84182
2292|7157
2589|8061
2484|14504
2946|8567
2407|93055
4357|83220
4865|8944
4093|15315
4141|88733
2776|8100
2664|8575
5025|152621
5540|16064
2713|97543
2388|28169
2904|26720
2481|103742
79321|97414
2628|30397
2803|101668
2626|32170
2448|102501
2460|28638
2945|31150
3558|8958
6003|10946
2632|56737
2770|82403
2655|122498
3458|7860
185022|190573
84776|184522
3056|105689
8149|100653
6455|100981
2650|32708
3590|103563
5068|147209
3633|35287
2144|108659
3517|105051
23230|54104
3968|126713
12648|61345
3797|100555
2774|108288
2343|33266
2914|110158
27546|58961
6479|101364
6253|106981
7624|201196
6370|110380
3671|299946
2591|164752
5242|107728
3896|309439
6799|104200
2465|4130
13830|122810
3314|102876
4289|120651
97740|399429
90728|195359
109099|310740
10906|412784
3727|10268
3868|100516
5110|198411
4887|125069
4922|115365
3042|27020
5708|118254
6473|206023
7090|109338
7373|111985
115553|306585
3396|10352
2604|114230
2669|72444
2947|120028
5986|115401
2669|73764
2641|49666
2528|139425
4295|103253
5274|122889
62187|66643
2640|50803
2627|121784
2635|120798
5498|122541
3177|8992
3909|109408
3617|116946
3189|121092
2788|44542
2775|121933
4063|10867
10411|103839
3925|114762
5490|96256
3531|200923
2436|123514
54979|61578
2251|119564
2053|121943
2259|100819
3578|110821
90203|199048
35229|141039
98741|208066
96153|306089
99966|400254
405506|504680
96485|996053
2373|26025
2611|101479
2636|18856
2083|90412
2622|20000
4071|27257
7010|96048
2525|3764
2687|4121
13654|23363
2567|19152
3254|92782
55890|94456
108005|208384
106770|317059
99889|293585
100978|306011
387790|392881
2477|97670
2608|94519
3537|107582
9435|35916
2600|96099
99369|105277
3290|17575
2714|93920
2764|30325
4171|25121
11543|46383
2537|23935
2662|102092
3408|26390
6361|98002
2832|99931
4366|43939
2742|96167
3013|27041
29704|95206
2925|34973
2408|96415
3486|97958
2774|96773
30156|34404
2469|26727
2605|95760
2886|24802
39321|93123
3890|99447
2727|31947
2913|25346
3274|76173
2665|28465
4616|120884
4298|133724
7587|39318
2427|129113
3602|103009
196353|299869
2619|26614
2550|99307
2735|30285
3015|94254
3539|28500
2532|134917
4539|127062
2520|99222
2672|108564
2346|30857
2420|124427
3120|28980
6993|105474
97811|800437
101764|108218
106863|403858
2830|42638
13178|133136
2771|40069
3175|109036
4393|110443
15604|25701
2404|45552
2408|118003
2771|113522
2312|45248
2350|116419
2539|41150
2623|122316
3302|99769
6286|94540
2613|51419
2569|121999
3778|121737
3285|99561
3841|103313
3695|102054
2742|22328
2495|21398
2708|15061
3078|109345
2739|41646
4733|101097
3032|145940
4448|107064
16474|104102
2378|28481
2575|91539
2608|18525
2526|42709
4944|106018
3018|98905
2550|20345
2430|88727
2966|87118
2780|90450
5095|100838
2691|18229
6409|95338
3962|21033
2590|87851
2781|19741
2385|19526
3373|15620
2254|87040
2614|90908
2477|19680
19100|130784
2665|90171
2481|22209
3137|134789
4764|92027
3880|84919
4361|7765
2604|18936
2468|96228
2178|21160
2317|101903
3686|93871
2459|94995
3329|97788
3231|30595
2575|98855
2799|21440
2759|21085
3019|99420
2299|20432
5352|95111
2319|100930
3710|63501
2685|94415
2520|97921
2900|27935
2928|92768
3505|93048
2953|22921
2617|95776
2768|29656
3428|102232
5345|8111
3925|94436
3399|102883
2818|93014
2912|25673
2989|74457
2824|22406
2470|146462
5093|102476
14037|153267
10158|101332
2685|22991
2396|93656
3062|23417
2488|26028
2766|104000
2339|24790
4528|100239
2672|97753
2793|29823
2830|26032
2512|99835
2510|23628
5969|95683
2429|102295
3590|25170
2582|93786
2539|115683
4981|33370
3576|36673
2571|23621
2663|30024
5801|25890
9704|103336
5621|66509
12657|95830
6705|21454
2607|24287
2634|96290
4026|17929
15335|90877
3520|87711
4159|13272
15726|86294
3323|101112
4340|101103
2569|84290
2544|89059
4384|13374
3728|89397
2618|88369
2022|8429
4673|8687
13086|107245
2734|11651
2697|9792
2343|83369
23874|85227
3052|12275
2358|9853
2819|85429
2483|10368
3302|100673
3104|6228
2638|86165
2368|11397
2608|12641
2517|87088
2258|16990
4712|88973
2766|22380
2701|17771
3553|12290
2322|97183
3403|87751
2418|13596
2439|87173
2419|12190
2315|13291
6923|19448
3316|170601
56875|254706
3480|6044
2695|91412
3101|89555
2503|16711
2258|89757
2625|13832
2577|87294
2634|16105
4743|85209
2418|15854
2564|13920
2782|87171
2706|85482
2784|14133
2775|87033
41403|143248
9578|102415
3445|85833
2591|248793
2609|87409
2967|89854
2544|89051
2740|16703
2713|89696
3734|87868
7780|50047
2848|89589
3099|12128
2540|88024
3438|16659
2479|87999
3067|16256
2505|90379
3047|91816
101658|310341
292572|300892
8082|301540
108146|203418
103073|203941
2934|3656
2569|3174
12979|13538
2435|3186
101203|109450
3071|11457
2717|4023
2363|3377
3586|5465
2685|3684
3280|3747
2679|9057
3601|4336
2739|3446
2609|3633
2544|2988
2553|3289
4660|6127
2833|3865
6840|8760
13040|22906
2677|3587
2613|4267
2508|11443
2490|3705
2529|4618
2923|10447
3173|4429
2738|4144
2579|18235
2464|10578
2616|24391
3245|37303
3411|101725
5117|31473
4396|105546
3601|95061
4632|156707
2597|47689
3495|113479
2904|37044
3187|103092
4130|88748
2641|38796
2751|226794
3113|158715
2642|139045
2590|125492
2652|142819
2723|54539
4325|139341
4474|101967
6278|407291
187040|293240
91785|103942
103132|203569
8880|107769
3578|204979
3790|305280
197754|207255
97206|304660
497890|898193
110931|403900
3916|106134
103973|198183
94697|198599
391152|697347
197277|510917
191509|395347
293208|500058
108188|797081
293218|492861
111448|412095
5346|7878
2089|10613
12084|169215
10023|103241
2458|11180
3480|4261
6225|133441
2693|84745
2717|83601
6770|186739
2531|92944
2720|167356
9793|36485
10442|43568
2404|10234
2666|3341
9923|50363
2863|11728
2208|83686
2843|11206
10748|126731
2369|10438
4288|5172
8172|89723
2315|11199
7841|91921
2379|11588
7682|87935
15963|160468
2247|11218
9671|77204
10116|79319
2934|4306
3430|4117
8220|70138
3197|39173
2565|28867
5946|60215
2715|50787
6662|8279
6100|120532
2651|11392
6468|58625
7544|125606
4119|84217
2028|85523
3873|86218
2010|182098
3554|140402
6571|123023
5255|85178
7077|267827
4446|200793
13716|105470
5892|87502
2744|85326
5809|157688
2354|82079
2339|84373
3554|148047
2367|95267
2693|193145
5236|174670
2336|83031
2474|86380
2486|84104
3481|46866
2759|85149
2691|83685
2682|83096
93185|204256
199282|406865
5047|197861
200741|302534
100409|212674
96058|310136
12718|21769
2778|9010
2915|11663
3838|5092
2996|9928
2868|13109
3667|10140
2706|17927
14387|15041
3206|13876
3074|19664
5013|26797
2464|19384
2345|12084
4190|5251
4192|22976
2858|16685
2646|11326
2545|21484
3675|9603
5162|6111
2978|17331
2828|20297
5721|19221
3341|20136
2579|11462
4073|5490
3233|23078
3790|25660
2691|8016
3939|19310
2760|25279
4111|5596
3337|16381
14648|24440
4962|102646
4915|126813
2845|159869
3449|100158
2241|91091
4347|29408
3263|82772
3706|31347
2360|81939
4143|35714
3436|25897
3852|99284
3663|100064
3209|118184
2582|100456
3072|92502
12209|127076
3782|100754
16851|91015
11271|217613
3641|230177
97345|102538
7531|131909
3020|91470
2795|96180
6028|99536
6513|102523
2542|214003
5511|12407
7226|402195
5665|201560
100965|394635
7045|301332
202140|399521
199689|308621
189068|193404
198874|205194
294860|309343
405023|596179
293515|495722
16014|17982
3846|4533
13659|14178
2659|90164
3506|100466
3598|4096
74999|175357
2768|7764
3778|5201
2663|3078
2660|6499
2465|11200
3401|3977
5134|5726
2297|9288
3809|7946
3665|23361
2862|13815
5137|26319
2527|6384
2551|3586
2863|11528
2567|5915
2876|12742
2523|4478
2644|6399
3628|16350
3271|4159
2526|3556
2526|21333
3793|22847
2251|6953
3610|5817
4279|5573
5436|6295
2583|15140
3591|13671
2594|7275
2370|98966
3277|69959
6987|93733
4554|109208
2704|193663
2833|90495
4291|97174
2787|26753
7945|95349
3142|63069
2939|35409
3855|94353
2724|67009
5418|69995
7413|87631
2303|118659
4106|82382
2746|94071
2635|27627
2541|93512
3537|96229
3766|181352
2510|90312
2743|88238
4357|92666
3013|86821
2534|86555
2285|95108
3122|94876
4939|101638
4455|104628
9621|102745
99122|105664
2864|28838
6588|100292
3783|61640
2502|88648
2130|96155
3855|203681
85599|92066
4207|201314
7690|201692
4281|103790
106040|201314
2244|97366
106426|110279
3003|88821
2551|68359
3536|107946
7461|101607
4705|100822
7912|109309
5237|107480
10763|303620
4037|303893
101899|109989
11174|201162
3595|98256
6827|104660
3185|96741
2777|397901
2220|259340
2673|401689
5895|98350
2925|97312
2564|370528
2622|287563
4554|97420
4301|256996
2824|395784
5916|139821
2827|132964
2586|161863
2506|236599
2302|401955
4495|127408
3125|135103
7757|99466
3643|389665
2842|131922
75171|396219
3397|99996
4081|125112
5900|401875
2288|174107
2273|291991
3942|197886
5897|102026
5699|99169
2983|176371
2769|123608
2401|127134
2875|100295
2355|123070
2267|171242
2652|97660
2838|445572
5796|100995
3540|111632
8737|107318
4719|107249
4979|214230
3653|109297
100551|112367
4179|208263
103115|204749
2545|108109
2760|23322
2815|101632
2804|10649
4289|5328
4628|323899
3404|4284
2400|46065
3013|109073
3362|40524
2840|35821
5182|25511
4491|5364
2350|37857
2694|24565
4497|39351
2279|44868
2613|11625
2751|115470
2182|34408
4369|5445
2283|40947
29017|62570
2479|123101
2595|37006
3437|4449
2803|66896
2627|40326
2473|11213
2340|40840
2206|38591
3341|20475
3319|46175
2292|42931
2488|33689
2852|26406
3693|4954
2248|45925
2299|31850
2462|51918
5079|42695
5191|7037
4139|6160
2546|145507
2995|4025
2832|82791
2327|153739
2613|81700
3471|122723
2700|85304
2553|159777
4806|82296
4168|82610
2239|110060
2867|82985
2449|161390
2473|81664
2923|115758
2468|94437
3321|84249
71006|83804
4207|200270
4012|152954
10095|81867
2405|164035
3451|80820
2802|122298
5093|80479
2294|125956
3354|83391
2681|159170
3458|82260
2269|83400
3019|152959
4466|82011
7158|142223
3624|82868
4926|100262
3826|13639
3713|4290
2775|81409
2437|81823
2869|102159
3441|278783
2416|2968
2450|2853
21863|23101
2616|3730
2698|3748
2631|3993
2520|10542
2384|4116
2511|10601
2457|8261
3219|11643
3417|4000
2348|11208
2631|12797
2278|9232
3720|12069
2358|9609
4432|5097
2321|8292
20690|24754
2451|9301
3856|9594
2191|9512
2299|8794
3044|9995
2337|12811
2679|9752
2794|10685
3491|4169
2418|14342
4407|75966
2239|13364
2709|18394
2812|11734
4016|15012
8114|9662
2784|13545
2296|16169
15250|15946
2763|16519
5168|5812
2549|12267
2785|15196
2389|13527
21910|32555
2533|14385
3701|4521
2686|91643
2391|132928
3691|82887
2995|134594
2380|103988
2699|80724
2244|83818
2895|131190
2634|102463
2330|142498
3826|102542
29950|81904
3978|110023
3053|120542
4296|100512
3584|10488
3153|113877
6030|602375
11658|103796
9480|108109
12642|19356
39422|237721
5648|262514
6941|89715
3277|93147
2480|250391
94943|99038
98707|198911
6742|11966
2483|187444
5679|95165
2573|122397
2369|157728
2216|123823
5145|138100
2702|161642
2888|156621
2855|196303
2197|160064
2343|119650
2739|153705
9252|302441
2734|198497
2590|224635
3095|117436
5403|93703
2436|155011
2482|93100
2628|240657
4811|93677
100542|199693
2569|147703
2692|92389
2989|159879
2355|126898
2565|93607
2723|158882
2345|125197
4342|304859
194203|396894
3075|147382
2901|156222
22374|136269
2337|163192
2761|124854
3597|94712
2618|161233
2233|95140
2149|256355
2515|122889
4196|96592
2521|156299
2738|131955
2260|88662
2625|93740
4599|303186
2971|93021
8390|111722
99409|498048
8574|303476
6932|113987
6301|199834
191981|288922
3977|85428
4088|85971
2847|131922
4813|107950
6920|372206
92719|101171
82363|185793
192509|395799
94812|302973
2652|3085
12943|102251
2747|105034
2724|105991
2429|92456
3471|83976
4041|106680
203798|300500
291504|397014
3539|122441
2547|110494
3706|86121
2623|107404
2570|94691
2641|108009
2954|84946
2274|112422
3577|84378
2224|120067
3469|106511
3528|93938
2498|98286
2647|86039
