read_header_duration|read_duration|decode_duration|cache_read_duration|randao_lock_2_duration|simulation_duration|redis_update_duration|submission_duration|optimistic_submission
111|4030|781|351|2992|10150|4981|23307|f
43|7796|647|366|3025|10653|5881|28391|f
71|80790|758|413|3275|14184|6894|106342|f
56|5078|867|602|3347|11356|5838|27109|f
40|105222|693|509|2737|13995|6552|129731|f
84|81765|861|381|2661|13757|6814|106264|f
56|107653|890|365|2429|14905|6086|132350|f
73|81980|872|377|2653|15804|6027|107735|f
42|110486|905|405|2555|14457|5024|133851|f
55|81487|977|363|2954|16027|4993|106828|f
44|105811|708|432|2338|21688|6020|137017|f
77|104341|921|370|2611|17654|6269|132190|f
59|87116|893|430|2420|17086|6271|114258|f
57|111066|987|396|3441|17826|6469|140244|f
53|82053|677|362|2902|18327|5943|110283|f
43|103138|1058|418|3392|18741|6482|133253|f
59|83070|891|361|2747|19522|6196|112812|f
39|108246|899|307|2475|19426|5712|137088|f
59|108552|1013|511|2465|19397|6457|138417|f
55|83214|694|363|2288|22317|5933|114831|f
43|105892|931|357|2762|22643|6356|138964|f
50|113658|968|474|3010|25828|7179|151141|f
55|94709|1143|416|2573|22551|7296|128737|f
56|111176|783|366|2658|23166|5979|144148|f
56|84203|1040|374|2578|24184|5767|118171|f
40|106873|1793|439|2718|21765|6887|140554|f
56|116197|1233|428|2788|27584|7754|156009|f
55|85122|929|388|2701|24939|7316|121416|f
39|123467|1340|546|2688|27081|7930|163077|f
95|91813|1242|381|2531|34623|7670|138286|f
47|123442|1268|397|2404|27045|7846|162441|f
45|92790|1240|373|2506|25446|7741|130118|f
41|111004|1271|422|2368|27151|7465|149700|f
67|85585|928|379|2394|26498|8209|124014|f
88|116171|1368|365|2436|28449|7955|156770|f
67|92082|849|394|2185|28832|8305|132675|f
73|115551|1320|212|2472|26162|8135|153870|f
46|111580|1300|387|2622|28962|6641|151517|f
62|95940|1276|290|3102|30504|8224|139355|f
57|81483|1321|337|2817|28249|7959|122188|f
121|106639|1338|413|3062|32305|12466|156247|f
40|81729|2365|380|3140|31026|10625|129299|f
68|88060|1863|356|4246|32133|10123|136804|f
68|125611|1278|376|3340|30973|8120|169725|f
108|81080|1304|345|2124|32623|6688|124197|f
49|109437|973|343|2560|30835|8055|152231|f
9899|103748|1210|21105|2409|30978|9066|168541|f
46|81264|1316|509|3322|30873|8843|126152|f
40|130236|889|409|2629|30171|8583|172945|f
134|82914|1055|350|4287|33777|32679|155085|f
57|93856|1037|314|2538|34949|8074|140785|f
76|117886|998|380|2429|32920|8214|162859|f
56|81689|993|308|2631|32443|8381|126468|f
61|97028|1337|356|2629|37463|15837|154692|f
51|132412|2779|416|2568|80145|13850|232193|f
49|278627|3149|381|2439|79771|12939|377328|f
93|104773|3218|407|2020|75873|13435|199767|f
63|133230|3601|443|2531|81334|12187|233367|f
82|134104|3342|365|2640|76045|13931|230473|f
74|133539|3376|394|2529|84478|12522|236860|f
72|107734|3212|429|2844|84596|12819|211656|f
67|246063|3351|338|2971|79874|27753|360371|f
54|107716|2376|451|2962|87232|11950|212715|f
84|133312|2442|361|2819|74486|11791|225245|f
65|107145|4434|388|3080|77719|16708|209508|f
151|135921|4553|348|4047|82366|13602|240872|f
56|106945|2512|406|2664|79292|10214|202055|f
60|134340|2966|443|2976|77359|12468|230573|f
71|276607|2479|445|3339|77096|12526|372512|f
70|131260|3811|541|2683|79886|13216|231478|f
81|105155|2469|281|2598|78574|11833|200932|f
59|135076|3558|415|2777|86224|13351|241452|f
79|130265|3479|407|11125|84832|19149|249280|f
73|131823|2866|441|2756|87645|12714|238270|f
91|101441|2566|5479|89779|100197|104939|404434|f
58|86975|2307|977|3763|91702|110940|296689|f
58|103572|3525|565|7995|187148|208754|511584|f
83|106082|4218|373|95898|95895|108330|410813|f
85|98558|2535|5252|91837|100351|105726|404282|f
74|101917|2408|6764|91549|97218|102479|402352|f
99|112273|92558|989|2856|91372|12726|312798|f
41|114094|3284|578|3521|35803|10476|167780|f
65|141892|3252|361|2733|31764|10671|190707|f
59|113101|3602|387|2208|39628|9741|168692|f
57|143971|3389|409|2635|38826|11265|200514|f
57|134829|3366|517|2935|38032|11293|191003|f
100|172499|3424|337|2230|38278|11541|228331|f
52|114918|3671|441|2515|38175|11745|171490|f
49|104225|2353|371|4315|186854|105415|403554|f
88|104227|2559|466|4813|75908|19362|207375|f
83|109570|2404|316|87725|99632|13220|312886|f
85|103325|3319|489|3564|87957|11660|210343|f
11935|133544|1955|465|2620|22666|10687|171960|f
944|135971|2806|447|2500|19157|9643|170550|f
55|107990|2754|397|2597|22505|9421|145711|f
55|134808|2728|414|2720|19971|9699|170369|f
54|128323|2814|413|2491|24249|9994|168310|f
63|134741|2900|424|3158|24455|31825|197520|f
57|137375|2866|376|2586|30799|9512|183540|f
45|134331|18338|379|2584|25708|10560|191924|f
54|138992|3159|419|2788|27113|10817|183313|f
49|125226|3635|287|2408|26751|8998|167326|f
58|139189|2797|382|2199|29709|11287|185581|f
99|138342|2894|303|2112|30678|10715|185067|f
83|140619|3810|420|2756|31219|11086|189938|f
61|109884|4886|1575|27994|197477|12993|354854|f
135|197117|3627|405|3492|225286|71627|501607|f
47|144839|3611|364|2316|70509|13826|235495|f
47|113863|3622|460|2456|39452|11299|171176|f
95|168568|3516|325|2753|38735|10973|224891|f
56|128374|2502|343|2708|39964|11421|185363|f
76|144441|2618|392|2425|41163|11106|202176|f
65|133717|4701|440|2163|40644|11156|192845|f
52|177044|3021|303|1985|39043|10530|231947|f
69|119623|3582|606|2745|42493|12180|181254|f
55|143755|3725|326|2489|38467|10873|199661|f
54|143950|3521|370|2465|39418|11298|201043|f
78|140480|3555|344|2702|42225|56019|245348|f
65|195816|191723|94884|3525|105983|994083|1586038|f
64|103749|4209|660|102250|95429|1292384|1598747|f
80|103780|93846|2617|3789|103078|1400639|1707771|f
113|292390|194554|3113|95694|96715|313871|996357|f
111|146808|4366|378|7164|42562|13646|214951|f
101|92792|4458|493|2453|42230|11005|153465|f
123|93365|4261|350|1996|57771|12647|170439|f
70|131136|4010|498|3381|44714|151639|335404|f
83|267606|4034|89665|3271|94254|1000343|1459202|f
98|106276|98522|198566|104451|94436|1201248|1803526|f
83|156190|5120|287|93981|406339|1294229|1956178|f
68|91267|95841|98289|102737|101197|1496446|1985806|f
103|196378|4864|94871|110626|198888|1404097|2009762|f
92|201240|4999|92907|216465|94825|792317|1402772|f
54|93206|211809|99240|97849|94722|602717|1199571|f
92|107949|97824|393653|12325|291807|1005639|1909218|f
229|94345|4079|98848|295199|97742|300738|890973|f
63|304170|4682|96855|104473|188197|315701|1014097|f
427|200735|5665|90700|108573|92069|399777|897539|f
58|211848|92453|6837|95431|194295|1109687|1710574|f
104|409642|94638|108228|191733|197627|500479|1502382|f
56|312|231|465|2912|8338|3753|16045|f
42|379|205|443|2208|5361|4589|13210|f
54|376|230|346|2625|5965|4177|13743|f
65|602|183|489|2656|5559|4949|14485|f
41|294|154|451|2235|5451|4210|12830|f
46|437|268|475|2626|5338|4832|13999|f
42|304|166|701|2432|9843|5356|18835|f
63|758|267|349|2719|12728|4805|21649|f
10836|23603|429|299|2645|15426|5259|47683|f
43|103140|971|394|2699|13766|5271|126265|f
99|94386|843|494|2497|13098|5745|117107|f
61|105295|874|423|2335|12013|5831|126797|f
45|105178|697|497|2884|14725|6030|130041|f
43|83701|849|380|2649|12296|6824|106721|f
81|107051|978|383|4898|13126|8522|134981|f
83|83552|692|579|3215|17717|5668|111450|f
59|106189|909|407|2374|14576|6119|130606|f
42|85115|1210|383|2422|17583|6620|113354|f
59|106582|1065|368|2596|17014|6222|133865|f
119|107647|1133|526|2704|17843|5653|135528|f
100|82753|1720|277|2801|17566|6025|111164|f
63|108084|971|473|2777|18052|6105|136507|f
55|84678|836|357|2458|19948|7571|115870|f
190|107483|1146|511|2532|19696|7623|139016|f
69|84717|1104|416|2604|20342|7667|116873|f
293|106397|968|492|2458|21144|6829|138312|f
166|93400|1268|573|2515|21426|7110|126355|f
125|107311|1253|477|2631|26058|8538|146312|f
71|108240|1022|1890|2506|21855|7254|142791|f
69|93934|1258|384|2752|22180|6989|127524|f
104|108259|1098|478|2222|25980|7237|145305|f
76|93938|1406|6556|3115|25888|180331|311295|f
85|100003|1280|919|3680|93983|9133|209043|f
73|2356|1117|438|3206|23366|73773|104286|f
60|84763|999|117859|3665|24340|7698|239352|f
7191|7779|384|638|3515|8824|5674|26835|f
66|1303|302|341|2532|9941|4755|19195|f
104|106677|1057|217263|3654|23910|9233|361835|f
50|108891|764|554|2819|24749|7342|145145|f
83|80540|1105|429|2616|24732|7297|116749|f
96|107919|1099|418|2691|27407|6467|146055|f
51|107865|1018|413|2590|25447|5704|143092|f
101|80742|1063|319|2460|25228|8161|117999|f
186|80735|1044|426|2368|23486|5733|113815|f
12664|98782|795|323|2722|25381|7345|135371|f
57|80720|1039|261|2446|22745|7038|114268|f
45|108994|829|435|2245|22319|6041|140900|f
110|80631|904|416|2716|24889|7547|117131|f
178|93503|864|415|3085|25315|12814|136021|f
46|81029|1133|468|2139|25139|7646|117579|f
58|108778|1075|401|34059|22878|6169|173385|f
90|95130|1196|386|2531|25691|6712|131665|f
54|108527|962|342|3354|26338|7582|147137|f
87|80755|785|363|2269|25034|7671|116894|f
50|80586|1074|312|2391|24058|6296|114738|f
39|109340|1093|426|2694|25699|7541|146821|f
44|93708|830|531|2423|23955|8337|129815|f
44|110358|1135|379|2624|24923|7195|146636|f
85|81397|1076|507|2601|24920|7739|118269|f
44|110383|1205|464|2351|24519|5747|144746|f
12872|99703|1177|470|2698|27794|8680|140549|f
48|108902|1066|367|2524|25447|8082|146408|f
65|82066|1169|396|2694|25901|8150|120403|f
64|108706|1182|405|2002|26968|9768|149057|f
94|518|477|435|2639|9050|4075|17215|f
123|514|333|770|5110|10907|10225|27887|f
57|8855|337|511|2872|13933|6115|32641|f
56|1430|345|362|2510|11815|5121|21608|f
63|800|352|394|2499|11946|5091|21106|f
93|121111|1398|343|2224|24711|34199|184008|f
57|121147|1810|396|2517|35995|7754|169648|f
61|97466|1899|360|2677|40551|9012|151990|f
62|121552|1912|457|2545|29563|8844|164924|f
38|880|213|401|2646|14801|7287|26252|f
51|1287|315|251|2986|10508|4992|20359|f
43|2880|386|404|2498|11959|5383|23532|f
63|9876|338|531|4553|13186|4780|33287|f
56|2654|383|381|2519|11466|5103|22583|f
44|2578|394|393|2985|14062|5111|25544|f
85|10573|416|373|2968|14276|5381|34010|f
62|3400|340|348|2603|13956|5423|26094|f
52|3311|430|425|2535|15178|5222|27119|f
39|12074|424|377|2402|18470|5007|38783|f
55|3272|605|347|2535|16290|5873|28948|f
74|119544|1851|490|3311|23468|7971|156657|f
55|103935|1839|373|2699|175725|8974|293574|f
69|101233|1836|470|3093|193666|8474|308797|f
45|119075|1800|378|2507|23322|8716|155823|f
11939|113173|1610|327|2699|21707|8466|148004|f
61|123290|1798|411|2499|22197|8844|159060|f
50|100022|1794|389|2559|23925|8358|137076|f
42|120263|1796|393|2357|25295|8300|158445|f
99|99481|2619|444|3239|24442|10345|140598|f
81|121029|2516|437|3235|26612|10669|164523|f
80|119992|1762|371|2644|26711|8970|160471|f
11555|114285|1904|370|2874|26279|37414|183154|f
94|127855|2550|330|2455|45934|11526|190675|f
116|84415|2325|417|2758|29947|10957|130847|f
12749|121865|2992|418|4063|31719|19564|180644|f
45|127047|2501|1294|3263|89610|11628|235363|f
83|94729|1364|382|2817|26565|8376|134265|f
45|121050|1357|353|2860|28023|8895|162562|f
58|103563|2552|431|2516|32513|10705|152320|f
89|121373|1907|415|2450|28439|8949|163568|f
66|128021|2356|431|2437|32683|10140|176093|f
876|104128|2453|419|2315|31274|23939|164551|f
68|84414|2141|335|2263|30575|10776|130530|f
58|87052|2117|398|2836|37501|104699|234627|f
148|85081|2473|332|3035|45621|13382|149949|f
60|87553|2761|252|3579|31855|65932|191954|f
52|85050|1724|302|2264|32405|8733|130495|f
44|104514|2546|442|2679|33051|45629|188882|f
80|205480|5160|866|2225|88046|498177|799977|f
54|91266|4503|413|3200|95371|202939|397719|f
86|149311|5617|683|91763|97673|13338|358403|f
61|34504|340|370|2556|11189|4697|53674|f
39|17436|450|426|2629|8344|5314|34621|f
44|87758|1738|281|2453|54856|9071|156175|f
47|130270|2418|618|3417|85333|12140|234218|f
46|98600|2676|1255|4414|33982|61343|202290|f
53|102026|2576|372|2824|34877|34585|177295|f
91|102712|2733|326|2793|42244|58676|209515|f
84|105795|2537|391|2462|35027|11000|157234|f
40|124843|1725|437|2548|36718|10263|176557|f
53|85550|1747|336|2514|34767|9560|134492|f
79|86674|2762|465|2525|34787|9820|137063|f
58|104586|1812|422|2711|57509|291358|458423|f
69|129699|81418|384|4255|39323|57079|312184|f
59|86241|3120|673|32902|189725|104487|417184|f
121|101822|2861|768|4946|93214|102606|306242|f
60|101977|2320|2496|7017|187596|100757|402201|f
51|319|195|338|2467|9853|4330|17529|f
56|343|198|363|2810|11064|4516|19318|f
57|3986|509|510|2375|17097|6092|30592|f
54|111300|945|353|2410|48277|8757|172062|f
64|81212|921|359|2215|43801|8464|136992|f
47|275451|2709|952|93413|99099|204794|676456|f
11218|22901|548|408|2513|15480|5541|47412|f
60|2889|586|280|2643|16527|4698|27645|f
55|90179|382|377|1935|20014|5884|118790|f
64|4798|572|324|2539|17484|5004|30751|f
45|13146|450|418|2303|16976|5895|39213|f
45|3325|435|312|2563|16103|5594|28352|f
63|4423|663|293|2651|18831|5628|32512|f
59|11238|537|388|2659|22722|6945|44510|f
105|6103|647|384|3058|22125|5246|37600|f
64|6075|575|440|2467|23058|5769|38406|f
64|157065|983|500|2626|31437|6669|199319|f
55|107521|1160|404|2922|29143|6740|147914|f
58|84097|975|386|2673|29534|6913|124599|f
42|107705|737|350|2642|30072|7437|148967|f
63|90371|980|337|2638|30607|7323|132282|f
49|108014|782|409|2429|35169|8464|155293|f
56|94421|1072|395|2511|31574|7413|137415|f
60|108758|1078|343|2479|36927|7208|156815|f
61|92523|1088|708|2478|35787|6104|138714|f
53|108362|1097|389|2048|34074|8895|154889|f
89|92260|835|375|2545|36817|7140|139994|f
53|109375|840|467|2605|35413|7055|155777|f
57|122788|989|394|2521|38298|9441|174450|f
37|109147|1141|337|2518|37569|8187|158925|f
51|87314|1105|431|2506|39630|6172|137183|f
42|109831|1153|413|2555|38230|7687|159891|f
49|110800|927|446|2786|38954|6267|160202|f
55|109841|899|416|2652|49014|7508|170350|f
13064|107589|1464|389|3173|41699|7713|162049|f
57|109429|1637|439|4751|40145|8888|165341|f
48|112124|1157|354|2486|39675|8027|163846|f
13349|104661|1201|338|2887|42755|7033|158899|f
54|109301|1302|389|2714|40754|8740|163230|f
69|95842|895|448|2303|40536|8257|148309|f
69|110699|918|401|2553|42160|7503|164266|f
57|93878|1213|426|2784|40988|6208|145521|f
74|81404|1353|247|3339|39224|7941|133528|f
81|111884|1159|367|2641|41819|7859|165750|f
139|81344|1206|324|2442|40247|6617|132208|f
92|86035|1211|432|2864|40992|8282|139836|f
51|120647|1236|380|3492|43730|8137|177648|f
64|111000|1158|353|2743|42411|6535|164221|f
61|80433|1303|381|2532|41829|8406|134909|f
64|88412|932|557|2245|42083|9942|144199|f
52|87609|1250|382|7204|44025|49682|190175|f
7665|166999|781|351|2523|27514|43068|241260|f
121|79614|1115|517|2806|30245|7688|122029|f
1687|54788|1140|378|2333|27145|7661|93518|f
56|136807|879|538|2988|27768|6251|175267|f
2118|68278|900|380|2459|28245|8035|108316|f
76|92574|1613|465|3979|98013|109897|306563|f
39|138592|2411|434|2603|37252|12084|193400|f
17061|253361|3452|380|2467|45822|12491|317993|f
53|97271|1149|352|2332|43711|8274|153106|f
47|112422|975|291|2486|42666|8108|166967|f
76|80663|1782|402|2603|49286|8867|143627|f
80|110529|1434|431|2153|41539|9669|165779|f
109|126767|1387|276|2368|42302|7275|180404|f
68|111400|1331|510|3828|44383|12053|174325|f
58|90862|1333|286|1968|42805|8868|146144|f
60|82052|1731|348|3046|48222|8626|144048|f
84|111245|1857|470|2293|46394|9174|171458|f
39|81023|1027|408|2467|47714|8707|141373|f
72|81465|1285|413|2251|60094|8477|154007|f
7497|21818|211|414|2477|15546|4234|44728|f
60|533|254|372|2200|9569|5058|18005|f
7566|22060|240|343|2525|8866|4818|38871|f
7370|21780|295|379|2731|9670|5109|39992|f
78|645|215|394|2471|9958|4989|18702|f
7824|22166|183|457|2510|10451|5875|41664|f
8396|22851|295|472|2542|10029|4750|40976|f
7582|29102|283|433|3962|11880|5100|50784|f
7437|29039|279|434|4332|14960|5607|54679|f
95|1276|383|433|6756|13543|5695|28108|f
8022|117912|650|381|2578|14814|6509|142881|f
58|59122|735|498|2870|15023|5767|84037|f
7052|138738|606|451|2958|15398|5745|163922|f
62|19373|622|421|2320|15931|5767|44453|f
8008|125350|689|390|2694|16842|7040|153026|f
6430|137715|495|404|2500|18494|6037|165682|f
100|62540|742|338|2592|16676|5691|88597|f
8732|127238|678|395|1965|17201|6349|153846|f
59|41177|708|413|2503|18586|6389|69798|f
3347|51334|747|371|2491|18810|5534|79312|f
83|24682|912|382|2661|22944|6606|58222|f
7510|263080|754|431|2489|21380|6327|294483|f
52|54813|559|380|2596|23952|6671|89009|f
3419|52119|768|352|2494|26130|6127|88011|f
3224|115810|717|427|2288|26312|6607|152186|f
60|38689|791|392|2468|27690|6302|76361|f
3047|50332|515|459|2532|24392|6497|84748|f
65|44875|801|401|3060|24253|7164|80692|f
3515|65255|754|416|2602|25225|7255|101532|f
55|44906|888|375|2789|25760|7432|82172|f
2665|69658|881|287|2496|23827|31227|128413|f
2892|60717|724|452|2559|24918|5609|95010|f
65|30147|959|304|2613|27584|7348|68973|f
3559|60315|849|371|2465|35298|6245|105584|f
2318|58877|703|317|2818|28800|7051|98595|f
2078|54259|811|350|2002|24729|7086|89261|f
29597|159918|689|358|2737|25318|7204|196249|f
7515|169155|758|429|2434|26140|7652|206592|f
87|141576|795|404|3899|26114|7474|180291|f
2288|52643|966|376|2611|27549|7335|91517|f
81|120068|698|390|2685|27581|7840|159286|f
2963|58527|1049|394|4598|27811|14278|106688|f
92|78432|1271|389|2417|25584|7359|115489|f
86|79332|1104|444|2670|26746|6944|117297|f
40|132462|1139|331|2496|29169|7836|173452|f
103|81008|1335|368|2665|27007|7029|119441|f
75|146878|1029|352|2662|27995|8010|186952|f
2354|72795|1322|384|2658|27898|7479|112562|f
78|80793|1354|445|2045|29588|7336|121595|f
61|132960|1324|392|2771|28958|6697|173122|f
1733|74873|1437|381|2369|29769|42020|150876|f
99|83944|1426|396|2586|30172|10199|128748|f
2389|92148|2312|3190|50103|92263|98535|338577|f
7528|463018|4084|917|3423|292666|16438|780568|f
133|250681|3854|416|2535|45134|11691|314333|f
554|192900|2917|471|2325|47535|11220|257389|f
105|252058|3755|438|2419|45243|9836|313773|f
1648|226982|2801|463|2407|53860|11602|298136|f
4100|131289|3746|356|2060|48936|10906|197313|f
69|71436|2667|454|2318|47465|11744|136113|f
58|137393|3598|421|2490|45348|11554|200833|f
998|202111|3773|395|2534|42950|11773|263556|f
57|136656|3543|384|2550|42524|11001|196680|f
1848|238790|3590|388|2464|44319|11080|300656|f
131|130795|3651|377|2440|43582|11499|192366|f
50|71153|3525|377|2645|43817|12491|134034|f
67|237871|2860|392|2561|57950|9970|311632|f
59|63019|3735|423|4093|72522|11701|155516|f
44|126190|3650|370|2799|43074|12403|188508|f
73|103275|3633|724|3619|188789|106412|406506|f
1133|218507|4043|436|2389|66035|38527|329961|f
44|58463|19863|361|1932|63190|41054|184884|f
80|83612|2905|336|2263|62899|12343|164379|f
75|94697|4703|77186|3272|97375|408506|685780|f
81|94671|90298|464|3531|192547|409712|791251|f
48|94691|1443|4984|191651|102081|302073|696964|f
61|130195|3843|442|2084|62840|12074|211502|f
71|61229|2877|334|2628|49217|12578|128886|f
58|142662|3872|346|19713|50258|12100|228973|f
56|70477|3989|354|2610|49242|11803|138498|f
60|126382|3990|436|2331|50533|12838|196537|f
63|64611|3911|387|2360|50618|12635|134543|f
44|72406|3907|442|2332|61840|11912|152861|f
119|139689|3967|426|2017|53731|12539|212391|f
46|54394|3948|367|2489|60058|12738|134512|f
65|121025|4052|372|2994|56162|51292|235920|f
55|64836|4259|2030|39020|59414|13353|182933|f
42|75056|4040|473|3294|56140|12725|151759|f
48|129165|4590|344|2668|63129|12296|212214|f
84|102451|4423|4846|92168|194780|510551|909264|f
18858|32907|418|375|2680|228800|57385|322586|f
41|1264|753|403|3678|50907|6359|63388|f
77|11289|692|339|3924|51752|6286|74319|f
82|22351|360|315|2004|48743|6499|80304|f
108|102838|4441|540|192700|96069|108043|504663|f
84|101359|2386|314|3625|192861|12220|312806|f
